crop,crop_year,season,state,area,production,annual_rainfall,fertilizer,pesticide,yield
Jowar,2005,Rabi       ,Andhra Pradesh,261245.0,307992.0,1075.5,31328500.4,54861.45,1.799090909
Linseed,2005,Rabi       ,Andhra Pradesh,3845.0,1435.0,1075.5,461092.4,807.45,0.371666667
Maize,2005,Kharif     ,Andhra Pradesh,593135.0,2098190.0,1075.5,71128749.2,124558.35,3.803636364
Maize,2005,Rabi       ,Andhra Pradesh,164827.0,988711.0,1075.5,19766053.84,34613.67,6.032272727
Mesta,2005,Kharif     ,Andhra Pradesh,49827.0,455487.0,1075.5,5975253.84,10463.67,8.926666667
Moong(Green Gram),2005,Kharif     ,Andhra Pradesh,251959.0,122697.0,1075.5,30214923.28,52911.39,0.582272727
Moong(Green Gram),2005,Rabi       ,Andhra Pradesh,132963.0,42623.0,1075.5,15944922.96,27922.23,0.448333333
Niger seed,2005,Kharif     ,Andhra Pradesh,15748.0,6097.0,1075.5,1888500.16,3307.08,0.465
Onion,2005,Kharif     ,Andhra Pradesh,20434.0,364201.0,1075.5,2450445.28,4291.14,15.5455
Onion,2005,Rabi       ,Andhra Pradesh,15952.0,332092.0,1075.5,1912963.84,3349.92,20.49047619
Other  Rabi pulses,2005,Rabi       ,Andhra Pradesh,16032.0,6755.0,1075.5,1922557.44,3366.72,0.401666667
Other Kharif pulses,2005,Kharif     ,Andhra Pradesh,14585.0,3836.0,1075.5,1749033.2,3062.85,0.274666667
Potato,2005,Whole Year ,Andhra Pradesh,3275.0,29564.0,1075.5,392738.0,687.75,8.895
Ragi,2005,Kharif     ,Andhra Pradesh,56576.0,62947.0,1075.5,6784593.92,11880.96,1.316428571
Ragi,2005,Rabi       ,Andhra Pradesh,9031.0,16398.0,1075.5,1082997.52,1896.51,1.785384615
Rapeseed &Mustard,2005,Rabi       ,Andhra Pradesh,5660.0,2568.0,1075.5,678747.2,1188.6,0.2825
Rice,2005,Kharif     ,Andhra Pradesh,2526108.0,6376990.0,1075.5,302930871.4,530482.68,2.549090909
Rice,2005,Rabi       ,Andhra Pradesh,1455643.0,5326634.0,1075.5,174560708.6,305685.03,3.132272727
Safflower,2005,Rabi       ,Andhra Pradesh,17654.0,8094.0,1075.5,2117067.68,3707.34,0.415454545
Sesamum,2005,Kharif     ,Andhra Pradesh,79424.0,16278.0,1075.5,9524526.08,16679.04,0.205714286
Sesamum,2005,Rabi       ,Andhra Pradesh,37284.0,12802.0,1075.5,4471097.28,7829.64,0.360526316
Small millets,2005,Kharif     ,Andhra Pradesh,43674.0,26264.0,1075.5,5237386.08,9171.54,0.6
Small millets,2005,Rabi       ,Andhra Pradesh,438.0,314.0,1075.5,52524.96,91.98,0.855
Soyabean,2005,Kharif     ,Andhra Pradesh,97692.0,190937.0,1075.5,11715224.64,20515.32,1.424166667
Sugarcane,2005,Whole Year ,Andhra Pradesh,229960.0,17656395.0,1075.5,27576803.2,48291.6,83.59
Sunflower,2005,Whole Year ,Andhra Pradesh,444264.0,297556.0,1075.5,53276138.88,93295.44,0.931363636
Sweet potato,2005,Whole Year ,Andhra Pradesh,1085.0,8726.0,1075.5,130113.2,227.85,8.547777778
Tapioca,2005,Whole Year ,Andhra Pradesh,15281.0,125986.0,1075.5,1832497.52,3209.01,7.2075
Tobacco,2005,Whole Year ,Andhra Pradesh,204328.0,716614.0,1075.5,24503013.76,42908.88,4.374418605
Urad,2005,Kharif     ,Andhra Pradesh,79206.0,33844.0,1075.5,9498383.52,16633.26,0.384761905
Urad,2005,Rabi       ,Andhra Pradesh,341832.0,216227.0,1075.5,40992493.44,71784.72,0.621052632
Wheat,2005,Rabi       ,Andhra Pradesh,11109.0,8891.0,1075.5,1332191.28,2332.89,0.774
Arecanut,2005,Whole Year ,Assam,71176.0,66778.0,2184.6,8535425.92,14946.96,0.913478261
Arhar/Tur,2005,Kharif     ,Assam,6473.0,4529.0,2184.6,776242.16,1359.33,0.704444444
Banana,2005,Whole Year ,Assam,41967.0,577713.0,2184.6,5032682.64,8813.07,13.70555556
Castor seed,2005,Kharif     ,Assam,1364.0,577.0,2184.6,163570.88,286.44,0.422
Coconut ,2005,Whole Year ,Assam,19057.0,204937000.0,2184.6,2285315.44,4001.97,8486.539565
Cotton(lint),2005,Kharif     ,Assam,1352.0,632.0,2184.6,162131.84,283.92,0.4172
Dry chillies,2005,Whole Year ,Assam,14688.0,9494.0,2184.6,1761384.96,3084.48,0.637407407
Gram,2005,Rabi       ,Assam,2020.0,1036.0,2184.6,242238.4,424.2,0.460769231
Jute,2005,Kharif     ,Assam,56757.0,578858.0,2184.6,6806299.44,11918.97,10.28740741
Linseed,2005,Rabi       ,Assam,8172.0,4131.0,2184.6,979986.24,1716.12,0.493076923
Maize,2005,Kharif     ,Assam,18969.0,13745.0,2184.6,2274762.48,3983.49,0.635925926
Masoor,2005,Rabi       ,Assam,18583.0,9877.0,2184.6,2228473.36,3902.43,0.5112
Mesta,2005,Kharif     ,Assam,4914.0,24678.0,2184.6,589286.88,1031.94,4.650434783
Moong(Green Gram),2005,Rabi       ,Assam,7512.0,3428.0,2184.6,900839.04,1577.52,0.44037037
Niger seed,2005,Kharif     ,Assam,7374.0,3787.0,2184.6,884290.08,1548.54,0.529545455
Onion,2005,Whole Year ,Assam,7726.0,18291.0,2184.6,926501.92,1622.46,2.373333333
Other  Rabi pulses,2005,Rabi       ,Assam,91945.0,49684.0,2184.6,11026044.4,19308.45,0.533703704
Peas & beans (Pulses),2005,Rabi       ,Assam,17875.0,11309.0,2184.6,2143570.0,3753.75,0.618518519
Potato,2005,Whole Year ,Assam,69638.0,353696.0,2184.6,8350988.96,14623.98,5.326296296
Rapeseed &Mustard,2005,Rabi       ,Assam,212471.0,96992.0,2184.6,25479522.32,44618.91,0.469259259
Rice,2005,Autumn     ,Assam,398316.0,398077.0,2184.6,47766054.72,83646.36,1.132222222
Rice,2005,Summer     ,Assam,314671.0,559969.0,2184.6,37735346.32,66080.91,1.637692308
Rice,2005,Winter     ,Assam,1707340.0,2594392.0,2184.6,204744212.8,358541.4,1.502592593
Sesamum,2005,Kharif     ,Assam,13864.0,7702.0,2184.6,1662570.88,2911.44,0.487777778
Small millets,2005,Kharif     ,Assam,7714.0,3947.0,2184.6,925062.88,1619.94,0.504814815
Sugarcane,2005,Whole Year ,Assam,23426.0,871219.0,2184.6,2809245.92,4919.46,37.99444444
Sweet potato,2005,Whole Year ,Assam,7269.0,25858.0,2184.6,871698.48,1526.49,3.405555556
Tapioca,2005,Whole Year ,Assam,2777.0,13261.0,2184.6,333017.84,583.17,4.458518519
Tobacco,2005,Whole Year ,Assam,657.0,351.0,2184.6,78787.44,137.97,0.504074074
Turmeric,2005,Whole Year ,Assam,11611.0,8500.0,2184.6,1392391.12,2438.31,0.728888889
Urad,2005,Rabi       ,Assam,35376.0,17331.0,2184.6,4242289.92,7428.96,0.488888889
Wheat,2005,Rabi       ,Assam,49961.0,53735.0,2184.6,5991323.12,10491.81,1.084230769
Arecanut,2005,Whole Year ,Karnataka,161151.0,1033658.0,1316.2,19325227.92,33841.71,6.212380952
Arhar/Tur,2005,Kharif     ,Karnataka,599884.0,407832.0,1316.2,71938089.28,125975.64,0.5968
Bajra,2005,Kharif     ,Karnataka,429889.0,389420.0,1316.2,51552288.88,90276.69,0.80875
Bajra,2005,Rabi       ,Karnataka,78.0,104.0,1316.2,9353.76,16.38,1.33
Bajra,2005,Summer     ,Karnataka,917.0,1089.0,1316.2,109966.64,192.57,1.22
Banana,2005,Whole Year ,Karnataka,43562.0,517257.0,1316.2,5223955.04,9148.02,15.48037037
Black pepper,2005,Whole Year ,Karnataka,14797.0,32414.0,1316.2,1774456.24,3107.37,2.199230769
Cardamom,2005,Whole Year ,Karnataka,19814.0,1127.0,1316.2,2376094.88,4160.94,0.05875
Castor seed,2005,Kharif     ,Karnataka,24981.0,25989.0,1316.2,2995721.52,5246.01,1.086666667
Coconut ,2005,Whole Year ,Karnataka,395885.0,1606890000.0,1316.2,47474529.2,83135.85,4165.660741
Coriander,2005,Whole Year ,Karnataka,9163.0,1398.0,1316.2,1098826.96,1924.23,0.125714286
Cotton(lint),2005,Whole Year ,Karnataka,413310.0,585498.0,1316.2,49564135.2,86795.1,1.503333333
Dry chillies,2005,Kharif     ,Karnataka,116047.0,84364.0,1316.2,13916356.24,24369.87,0.830384615
Dry chillies,2005,Rabi       ,Karnataka,2911.0,4729.0,1316.2,349087.12,611.31,1.676538462
Dry chillies,2005,Summer     ,Karnataka,6715.0,17719.0,1316.2,805262.8,1410.15,2.696923077
Garlic,2005,Whole Year ,Karnataka,4931.0,3485.0,1316.2,591325.52,1035.51,1.287333333
Ginger,2005,Whole Year ,Karnataka,21669.0,282411.0,1316.2,2598546.48,4550.49,12.82411765
Gram,2005,Rabi       ,Karnataka,418369.0,237984.0,1316.2,50170810.48,87857.49,0.522
Groundnut,2005,Kharif     ,Karnataka,867704.0,445749.0,1316.2,104055063.7,182217.84,0.562
Groundnut,2005,Rabi       ,Karnataka,172368.0,150118.0,1316.2,20670370.56,36197.28,0.9764
Horse-gram,2005,Kharif     ,Karnataka,124702.0,71145.0,1316.2,14954263.84,26187.42,0.609166667
Horse-gram,2005,Rabi       ,Karnataka,144530.0,57634.0,1316.2,17332037.6,30351.3,0.453461538
Jowar,2005,Kharif     ,Karnataka,323189.0,482196.0,1316.2,38756824.88,67869.69,1.426190476
Jowar,2005,Rabi       ,Karnataka,1191240.0,986911.0,1316.2,142853500.8,250160.4,0.714761905
Jowar,2005,Summer     ,Karnataka,5708.0,9669.0,1316.2,684503.36,1198.68,1.587142857
Linseed,2005,Rabi       ,Karnataka,13154.0,4384.0,1316.2,1577427.68,2762.34,0.316666667
Maize,2005,Kharif     ,Karnataka,842243.0,2486900.0,1316.2,101001780.6,176871.03,3.1212
Maize,2005,Rabi       ,Karnataka,81621.0,282618.0,1316.2,9787990.32,17140.41,3.341304348
Maize,2005,Summer     ,Karnataka,11990.0,37005.0,1316.2,1437840.8,2517.9,3.096666667
Mesta,2005,Whole Year ,Karnataka,2097.0,2662.0,1316.2,251472.24,440.37,1.568
Moong(Green Gram),2005,Kharif     ,Karnataka,393240.0,96325.0,1316.2,47157340.8,82580.4,0.242173913
Moong(Green Gram),2005,Rabi       ,Karnataka,7658.0,2255.0,1316.2,918347.36,1608.18,0.29125
Niger seed,2005,Kharif     ,Karnataka,33184.0,6366.0,1316.2,3979425.28,6968.64,0.212173913
Onion,2005,Kharif     ,Karnataka,136344.0,759619.0,1316.2,16350372.48,28632.24,6.543913043
Onion,2005,Rabi       ,Karnataka,10900.0,112992.0,1316.2,1307128.0,2289.0,10.36952381
Onion,2005,Summer     ,Karnataka,4075.0,67545.0,1316.2,488674.0,855.75,16.31842105
Other  Rabi pulses,2005,Rabi       ,Karnataka,29137.0,3475.0,1316.2,3494109.04,6118.77,0.118888889
Other Kharif pulses,2005,Kharif     ,Karnataka,151868.0,49236.0,1316.2,18212010.56,31892.28,0.279583333
Peas & beans (Pulses),2005,Kharif     ,Karnataka,4174.0,25514.0,1316.2,500546.08,876.54,5.612105263
Peas & beans (Pulses),2005,Rabi       ,Karnataka,686.0,4824.0,1316.2,82265.12,144.06,7.193333333
Peas & beans (Pulses),2005,Summer     ,Karnataka,525.0,2655.0,1316.2,62958.0,110.25,5.036875
Potato,2005,Kharif     ,Karnataka,67623.0,226399.0,1316.2,8109350.16,14200.83,3.381333333
Potato,2005,Rabi       ,Karnataka,5416.0,97924.0,1316.2,649486.72,1137.36,17.84
Potato,2005,Summer     ,Karnataka,317.0,5078.0,1316.2,38014.64,66.57,15.45
Ragi,2005,Kharif     ,Karnataka,883984.0,1551359.0,1316.2,106007361.3,185636.64,1.4915
Ragi,2005,Rabi       ,Karnataka,46323.0,86771.0,1316.2,5555054.16,9727.83,2.493076923
Ragi,2005,Summer     ,Karnataka,8323.0,18176.0,1316.2,998094.16,1747.83,2.144285714
Rapeseed &Mustard,2005,Rabi       ,Karnataka,6739.0,1800.0,1316.2,808140.88,1415.19,0.227142857
Rice,2005,Kharif     ,Karnataka,1075993.0,2770413.0,1316.2,129033080.6,225958.53,2.50962963
Rice,2005,Rabi       ,Karnataka,44944.0,97483.0,1316.2,5389684.48,9438.24,2.2675
Rice,2005,Summer     ,Karnataka,364244.0,1131350.0,1316.2,43680140.48,76491.24,3.0144
Safflower,2005,Rabi       ,Karnataka,80945.0,61507.0,1316.2,9706924.4,16998.45,0.694375
Sannhamp,2005,Whole Year ,Karnataka,205.0,46.0,1316.2,24583.6,43.05,0.215
Sesamum,2005,Kharif     ,Karnataka,102862.0,89097.0,1316.2,12335211.04,21601.02,0.879615385
Small millets,2005,Kharif     ,Karnataka,52273.0,26918.0,1316.2,6268578.16,10977.33,0.5485
Soyabean,2005,Kharif     ,Karnataka,133445.0,74802.0,1316.2,16002724.4,28023.45,0.556666667
Sugarcane,2005,Whole Year ,Karnataka,221462.0,19647650.0,1316.2,26557723.04,46507.02,90.63772727
Sunflower,2005,Kharif     ,Karnataka,661178.0,273972.0,1316.2,79288465.76,138847.38,0.5125
Sunflower,2005,Rabi       ,Karnataka,722784.0,359821.0,1316.2,86676257.28,151784.64,0.8724
Sunflower,2005,Summer     ,Karnataka,43473.0,33718.0,1316.2,5213282.16,9129.33,0.829047619
Sweet potato,2005,Whole Year ,Karnataka,3356.0,27360.0,1316.2,402451.52,704.76,6.076153846
Tapioca,2005,Whole Year ,Karnataka,841.0,6993.0,1316.2,100852.72,176.61,9.59
Tobacco,2005,Whole Year ,Karnataka,100798.0,63879.0,1316.2,12087696.16,21167.58,0.646
Turmeric,2005,Whole Year ,Karnataka,6346.0,33891.0,1316.2,761012.32,1332.66,5.556363636
Urad,2005,Kharif     ,Karnataka,100773.0,19710.0,1316.2,12084698.16,21162.33,0.19
Urad,2005,Rabi       ,Karnataka,10445.0,5001.0,1316.2,1252564.4,2193.45,0.473333333
Wheat,2005,Rabi       ,Karnataka,252588.0,226369.0,1316.2,30290352.96,53043.48,0.880714286
Arecanut,2005,Whole Year ,Kerala,108590.0,119309.0,3030.9,13022112.8,22803.9,0.958571429
Banana,2005,Whole Year ,Kerala,61400.0,491823.0,3030.9,7363088.0,12894.0,8.060714286
Black pepper,2005,Whole Year ,Kerala,237998.0,87605.0,3030.9,28540720.16,49979.58,0.239285714
Cardamom,2005,Whole Year ,Kerala,41367.0,9765.0,3030.9,4960730.64,8687.07,0.065
Cashewnut,2005,Whole Year ,Kerala,78285.0,68262.0,3030.9,9387937.2,16439.85,0.621428571
Coconut ,2005,Whole Year ,Kerala,897833.0,6326000000.0,3030.9,107668133.4,188544.93,6500.859286
Cotton(lint),2005,Kharif     ,Kerala,2655.0,3452.0,3030.9,318387.6,557.55,1.3
Garlic,2005,Whole Year ,Kerala,65.0,1105.0,3030.9,7794.8,13.65,17.0
Ginger,2005,Whole Year ,Kerala,12226.0,56288.0,3030.9,1466141.92,2567.46,3.258571429
Groundnut,2005,Kharif     ,Kerala,3299.0,2441.0,3030.9,395616.08,692.79,0.74
Jowar,2005,Kharif     ,Kerala,2450.0,1248.0,3030.9,293804.0,514.5,0.2525
Other Cereals,2005,Kharif     ,Kerala,11.0,21.0,3030.9,1319.12,2.31,1.91
Ragi,2005,Kharif     ,Kerala,414.0,335.0,3030.9,49646.88,86.94,0.81
Rice,2005,Autumn     ,Kerala,98256.0,212520.0,3030.9,11782859.52,20633.76,2.096923077
Rice,2005,Summer     ,Kerala,21857.0,59733.0,3030.9,2621091.44,4589.97,2.345714286
Rice,2005,Winter     ,Kerala,155629.0,357734.0,3030.9,18663029.68,32682.09,2.189285714
Sesamum,2005,Kharif     ,Kerala,600.0,210.0,3030.9,71952.0,126.0,0.314545455
Sugarcane,2005,Whole Year ,Kerala,1222.0,91650.0,3030.9,146542.24,256.62,66.14538462
Sweet potato,2005,Whole Year ,Kerala,711.0,9013.0,3030.9,85263.12,149.31,11.48692308
Tapioca,2005,Whole Year ,Kerala,90539.0,2568284.0,3030.9,10857436.88,19013.19,28.00928571
Tobacco,2005,Whole Year ,Kerala,43.0,69.0,3030.9,5156.56,9.03,1.6
Turmeric,2005,Whole Year ,Kerala,3384.0,8237.0,3030.9,405809.28,710.64,2.211428571
Arecanut,2005,Whole Year ,Meghalaya,11507.0,15530.0,3374.4,1379919.44,2416.47,1.245714286
Arhar/Tur,2005,Kharif     ,Meghalaya,804.0,633.0,3374.4,96415.68,168.84,0.796666667
Banana,2005,Whole Year ,Meghalaya,6426.0,71695.0,3374.4,770605.92,1349.46,10.22428571
Castor seed,2005,Kharif     ,Meghalaya,33.0,21.0,3374.4,3957.36,6.93,0.693333333
Cotton(lint),2005,Kharif     ,Meghalaya,7231.0,7768.0,3374.4,867141.52,1518.51,1.046666667
Dry chillies,2005,Whole Year ,Meghalaya,1861.0,1267.0,3374.4,223171.12,390.81,0.8
Ginger,2005,Kharif     ,Meghalaya,9625.0,53609.0,3374.4,1154230.0,2021.25,6.558571429
Gram,2005,Rabi       ,Meghalaya,523.0,325.0,3374.4,62718.16,109.83,0.6
Jute,2005,Kharif     ,Meghalaya,4017.0,35499.0,3374.4,481718.64,843.57,7.11
Linseed,2005,Rabi       ,Meghalaya,78.0,37.0,3374.4,9353.76,16.38,0.47
Maize,2005,Kharif     ,Meghalaya,16898.0,24424.0,3374.4,2026408.16,3548.58,1.481428571
Mesta,2005,Kharif     ,Meghalaya,4436.0,20212.0,3374.4,531965.12,931.56,4.563333333
Other  Rabi pulses,2005,Rabi       ,Meghalaya,2163.0,1713.0,3374.4,259386.96,454.23,0.775714286
Potato,2005,Whole Year ,Meghalaya,17986.0,167030.0,3374.4,2156881.12,3777.06,7.768571429
Rapeseed &Mustard,2005,Rabi       ,Meghalaya,7196.0,4759.0,3374.4,862944.32,1511.16,0.62
Rice,2005,Autumn     ,Meghalaya,32678.0,43762.0,3374.4,3918745.76,6862.38,1.597142857
Rice,2005,Summer     ,Meghalaya,9791.0,39910.0,3374.4,1174136.72,2056.11,2.245
Rice,2005,Winter     ,Meghalaya,63602.0,124605.0,3374.4,7627151.84,13356.42,1.971428571
Sesamum,2005,Kharif     ,Meghalaya,1627.0,868.0,3374.4,195109.84,341.67,0.578333333
Small millets,2005,Kharif     ,Meghalaya,2670.0,2272.0,3374.4,320186.4,560.7,0.955714286
Sugarcane,2005,Whole Year ,Meghalaya,80.0,219.0,3374.4,9593.6,16.8,2.342
Sweet potato,2005,Whole Year ,Meghalaya,4975.0,16270.0,3374.4,596602.0,1044.75,3.391428571
Tapioca,2005,Whole Year ,Meghalaya,3989.0,20841.0,3374.4,478360.88,837.69,6.392857143
Tobacco,2005,Whole Year ,Meghalaya,721.0,475.0,3374.4,86462.32,151.41,0.562
Turmeric,2005,Whole Year ,Meghalaya,1817.0,10508.0,3374.4,217894.64,381.57,5.621428571
Wheat,2005,Rabi       ,Meghalaya,670.0,1198.0,3374.4,80346.4,140.7,1.306666667
Arecanut,2005,Whole Year ,Tamil Nadu,4773.0,9198.0,1364.1,572378.16,1002.33,1.212727273
Arhar/Tur,2005,Kharif     ,Tamil Nadu,37769.0,20400.0,1364.1,4529258.48,7931.49,0.6375
Bajra,2005,Kharif     ,Tamil Nadu,81925.0,94799.0,1364.1,9824446.0,17204.25,1.3144
Banana,2005,Whole Year ,Tamil Nadu,94648.0,4647635.0,1364.1,11350188.16,19876.08,48.51965517
Black pepper,2005,Whole Year ,Tamil Nadu,3745.0,851.0,1364.1,449100.4,786.45,0.173076923
Cardamom,2005,Whole Year ,Tamil Nadu,4887.0,448.0,1364.1,586049.04,1026.27,0.072727273
Cashewnut,2005,Whole Year ,Tamil Nadu,106059.0,43856.0,1364.1,12718595.28,22272.39,0.368571429
Castor seed,2005,Kharif     ,Tamil Nadu,8391.0,2777.0,1364.1,1006248.72,1762.11,0.313333333
Coconut ,2005,Whole Year ,Tamil Nadu,370515.0,4867100000.0,1364.1,44432158.8,77808.15,11777.93172
Coriander,2005,Whole Year ,Tamil Nadu,21062.0,6424.0,1364.1,2525755.04,4423.02,0.296956522
Cotton(lint),2005,Kharif     ,Tamil Nadu,109742.0,168154.0,1364.1,13160260.64,23045.82,1.643703704
Dry chillies,2005,Whole Year ,Tamil Nadu,49033.0,31830.0,1364.1,5880037.36,10296.93,0.797241379
Garlic,2005,Whole Year ,Tamil Nadu,428.0,2561.0,1364.1,51325.76,89.88,5.854
Ginger,2005,Kharif     ,Tamil Nadu,660.0,12735.0,1364.1,79147.2,138.6,19.31714286
Gram,2005,Rabi       ,Tamil Nadu,5907.0,4007.0,1364.1,708367.44,1240.47,0.493125
Groundnut,2005,Kharif     ,Tamil Nadu,618835.0,1097592.0,1364.1,74210693.2,129955.35,1.91
Horse-gram,2005,Kharif     ,Tamil Nadu,60415.0,22023.0,1364.1,7244966.8,12687.15,0.3724
Jowar,2005,Kharif     ,Tamil Nadu,316274.0,231449.0,1364.1,37927578.08,66417.54,0.897083333
Maize,2005,Kharif     ,Tamil Nadu,202830.0,0.0,1364.1,24323373.6,42594.3,0.0
Mesta,2005,Kharif     ,Tamil Nadu,1.0,0.0,1364.1,119.92,0.21,0.0
Moong(Green Gram),2005,Kharif     ,Tamil Nadu,136699.0,45881.0,1364.1,16392944.08,28706.79,0.383571429
Niger seed,2005,Kharif     ,Tamil Nadu,638.0,0.0,1364.1,76508.96,133.98,0.0
Onion,2005,Whole Year ,Tamil Nadu,29169.0,233796.0,1364.1,3497946.48,6125.49,8.07826087
Other Kharif pulses,2005,Kharif     ,Tamil Nadu,68999.0,21356.0,1364.1,8274360.08,14489.79,0.366923077
Potato,2005,Whole Year ,Tamil Nadu,5005.0,74593.0,1364.1,600199.6,1051.05,15.32
Ragi,2005,Kharif     ,Tamil Nadu,99549.0,132172.0,1364.1,11937916.08,20905.29,1.621923077
Rapeseed &Mustard,2005,Rabi       ,Tamil Nadu,528.0,130.0,1364.1,63317.76,110.88,0.25
Rice,2005,Kharif     ,Tamil Nadu,2050455.0,5209433.0,1364.1,245890563.6,430595.55,2.895517241
Sannhamp,2005,Kharif     ,Tamil Nadu,10.0,0.0,1364.1,1199.2,2.1,0.0
Sesamum,2005,Kharif     ,Tamil Nadu,65118.0,30772.0,1364.1,7808950.56,13674.78,0.414444444
Small millets,2005,Kharif     ,Tamil Nadu,40366.0,30071.0,1364.1,4840690.72,8476.86,0.77375
Soyabean,2005,Kharif     ,Tamil Nadu,630.0,0.0,1364.1,75549.6,132.3,0.0
Sugarcane,2005,Whole Year ,Tamil Nadu,335397.0,35113269.0,1364.1,40220808.24,70433.37,102.4842857
Sunflower,2005,Kharif     ,Tamil Nadu,17056.0,21148.0,1364.1,2045355.52,3581.76,1.18037037
Sweet potato,2005,Whole Year ,Tamil Nadu,1417.0,29555.0,1364.1,169926.64,297.57,20.8868
Tapioca,2005,Whole Year ,Tamil Nadu,127122.0,4857440.0,1364.1,15244470.24,26695.62,38.21481481
Tobacco,2005,Whole Year ,Tamil Nadu,5102.0,7792.0,1364.1,611831.84,1071.42,1.451
Turmeric,2005,Whole Year ,Tamil Nadu,25970.0,143358.0,1364.1,3114322.4,5453.7,5.547037037
Urad,2005,Kharif     ,Tamil Nadu,215448.0,70758.0,1364.1,25836524.16,45244.08,0.403571429
Arecanut,2005,Whole Year ,West Bengal,9363.0,29287.0,1650.1,1122810.96,1966.23,2.821176471
Arhar/Tur,2005,Rabi       ,West Bengal,1830.0,1584.0,1650.1,219453.6,384.3,0.885
Bajra,2005,Kharif     ,West Bengal,55.0,19.0,1650.1,6595.6,11.55,0.5
Barley,2005,Rabi       ,West Bengal,2403.0,3000.0,1650.1,288167.76,504.63,1.121666667
Cardamom,2005,Whole Year ,West Bengal,2874.0,704.0,1650.1,344650.08,603.54,0.24
Castor seed,2005,Rabi       ,West Bengal,45.0,37.0,1650.1,5396.4,9.45,0.82
Coconut ,2005,Whole Year ,West Bengal,24884.0,323525800.0,1650.1,2984089.28,5225.64,11972.035
Cotton(lint),2005,Kharif     ,West Bengal,1506.0,3857.0,1650.1,180599.52,316.26,2.22
Dry chillies,2005,Whole Year ,West Bengal,51957.0,60727.0,1650.1,6230683.44,10910.97,1.055
Ginger,2005,Kharif     ,West Bengal,7694.0,13953.0,1650.1,922664.48,1615.74,1.726111111
Gram,2005,Rabi       ,West Bengal,40038.0,36464.0,1650.1,4801356.96,8407.98,0.8
Groundnut,2005,Whole Year ,West Bengal,48818.0,83116.0,1650.1,5854254.56,10251.78,1.565
Horse-gram,2005,Rabi       ,West Bengal,2800.0,1292.0,1650.1,335776.0,588.0,0.475454545
Jowar,2005,Kharif     ,West Bengal,1439.0,562.0,1650.1,172564.88,302.19,0.436666667
Jute,2005,Kharif     ,West Bengal,558938.0,7989246.0,1650.1,67027844.96,117376.98,14.95882353
Khesari,2005,Rabi       ,West Bengal,33253.0,30375.0,1650.1,3987699.76,6983.13,0.780588235
Linseed,2005,Rabi       ,West Bengal,6667.0,1926.0,1650.1,799506.64,1400.07,0.302
Maize,2005,Kharif     ,West Bengal,71753.0,207252.0,1650.1,8604619.76,15068.13,2.601764706
Masoor,2005,Rabi       ,West Bengal,61493.0,46964.0,1650.1,7374240.56,12913.53,0.612777778
Mesta,2005,Kharif     ,West Bengal,10358.0,125254.0,1650.1,1242131.36,2175.18,11.78285714
Moong(Green Gram),2005,Kharif     ,West Bengal,725.0,365.0,1650.1,86942.0,152.25,0.565
