crop,crop_year,season,state,area,production,annual_rainfall,fertilizer,pesticide,yield
Onion,1998,Whole Year ,Assam,8083.0,18341.0,2354.4,798600.4,2344.07,2.340434783
Other  Rabi pulses,1998,Rabi       ,Assam,116141.0,62330.0,2354.4,11474730.8,33680.89,0.50826087
Potato,1998,Whole Year ,Assam,76958.0,611077.0,2354.4,7603450.4,22317.82,7.230434783
Rapeseed &Mustard,1998,Rabi       ,Assam,288829.0,135631.0,2354.4,28536305.2,83760.41,0.473478261
Rice,1998,Autumn     ,Assam,594979.0,520605.0,2354.4,58783925.2,172543.91,1.055652174
Rice,1998,Summer     ,Assam,223913.0,446114.0,2354.4,22122604.4,64934.77,1.685217391
Rice,1998,Winter     ,Assam,1635230.0,2288114.0,2354.4,161560724.0,474216.7,1.395652174
Sesamum,1998,Kharif     ,Assam,15940.0,8210.0,2354.4,1574872.0,4622.6,0.485217391
Small millets,1998,Kharif     ,Assam,10547.0,5450.0,2354.4,1042043.6,3058.63,0.521363636
Sugarcane,1998,Whole Year ,Assam,30571.0,1223578.0,2354.4,3020414.8,8865.59,39.89304348
Sweet potato,1998,Whole Year ,Assam,9433.0,32437.0,2354.4,931980.4,2735.57,3.435652174
Tapioca,1998,Whole Year ,Assam,2798.0,13261.0,2354.4,276442.4,811.42,4.445217391
Tobacco,1998,Whole Year ,Assam,1465.0,732.0,2354.4,144742.0,424.85,0.569545455
Turmeric,1998,Whole Year ,Assam,10729.0,7416.0,2354.4,1060025.2,3111.41,0.666956522
Wheat,1998,Rabi       ,Assam,89591.0,90509.0,2354.4,8851590.8,25981.39,0.999545455
Arecanut,1998,Whole Year ,Goa,1500.0,1820.0,2964.9,148200.0,435.0,1.21
Banana,1998,Whole Year ,Goa,1900.0,14400.0,2964.9,187720.0,551.0,7.58
Black pepper,1998,Whole Year ,Goa,250.0,70.0,2964.9,24700.0,72.5,0.28
Cashewnut,1998,Whole Year ,Goa,52875.0,15000.0,2964.9,5224050.0,15333.75,0.28
Coconut ,1998,Whole Year ,Goa,24858.0,121000000.0,2964.9,2455970.4,7208.82,4867.65
Groundnut,1998,Kharif     ,Goa,350.0,412.0,2964.9,34580.0,101.5,1.18
Groundnut,1998,Rabi       ,Goa,1048.0,2124.0,2964.9,103542.4,303.92,2.03
Other  Rabi pulses,1998,Rabi       ,Goa,8671.0,9220.0,2964.9,856694.8,2514.59,1.06
Other Kharif pulses,1998,Kharif     ,Goa,1200.0,324.0,2964.9,118560.0,348.0,0.27
Ragi,1998,Kharif     ,Goa,2500.0,2476.0,2964.9,247000.0,725.0,0.99
Rice,1998,Kharif     ,Goa,41000.0,104249.0,2964.9,4050800.0,11890.0,2.54
Rice,1998,Rabi       ,Goa,15439.0,46925.0,2964.9,1525373.2,4477.31,3.04
Sugarcane,1998,Whole Year ,Goa,1320.0,64000.0,2964.9,130416.0,382.8,48.48
Arecanut,1998,Whole Year ,Karnataka,98047.0,648365.0,1260.8,9687043.6,28433.63,6.232
Arhar/Tur,1998,Kharif     ,Karnataka,475396.0,221453.0,1260.8,46969124.8,137864.84,0.400833333
Bajra,1998,Kharif     ,Karnataka,415816.0,282231.0,1260.8,41082620.8,120586.64,0.601764706
Bajra,1998,Rabi       ,Karnataka,451.0,536.0,1260.8,44558.8,130.79,1.19
Bajra,1998,Summer     ,Karnataka,846.0,498.0,1260.8,83584.8,245.34,0.59
Black pepper,1998,Whole Year ,Karnataka,4387.0,10342.0,1260.8,433435.6,1272.23,2.238
Cardamom,1998,Whole Year ,Karnataka,20218.0,1153.0,1260.8,1997538.4,5863.22,0.06
Castor seed,1998,Kharif     ,Karnataka,27246.0,23245.0,1260.8,2691904.8,7901.34,0.831818182
Coconut ,1998,Whole Year ,Karnataka,310399.0,1611530000.0,1260.8,30667421.2,90015.71,4692.261111
Coriander,1998,Whole Year ,Karnataka,17935.0,2982.0,1260.8,1771978.0,5201.15,0.118
Cotton(lint),1998,Kharif     ,Karnataka,636495.0,976876.0,1260.8,62885706.0,184583.55,1.556521739
Dry chillies,1998,Whole Year ,Karnataka,170319.0,146498.0,1260.8,16827517.2,49392.51,1.123703704
Garlic,1998,Whole Year ,Karnataka,3574.0,3034.0,1260.8,353111.2,1036.46,1.459411765
Ginger,1998,Kharif     ,Karnataka,3896.0,51169.0,1260.8,384924.8,1129.84,12.75944444
Gram,1998,Rabi       ,Karnataka,355326.0,202508.0,1260.8,35106208.8,103044.54,0.573478261
Groundnut,1998,Kharif     ,Karnataka,1012577.0,929016.0,1260.8,100042607.6,293647.33,0.8568
Groundnut,1998,Rabi       ,Karnataka,217445.0,263118.0,1260.8,21483566.0,63059.05,1.3052
Horse-gram,1998,Kharif     ,Karnataka,189486.0,90718.0,1260.8,18721216.8,54950.94,0.504615385
Horse-gram,1998,Rabi       ,Karnataka,134779.0,62084.0,1260.8,13316165.2,39085.91,0.4492
Jowar,1998,Kharif     ,Karnataka,420808.0,616645.0,1260.8,41575830.4,122034.32,1.305714286
Jowar,1998,Rabi       ,Karnataka,1420162.0,1003450.0,1260.8,140312005.6,411846.98,0.7235
Jowar,1998,Summer     ,Karnataka,8897.0,23144.0,1260.8,879023.6,2580.13,2.461333333
Linseed,1998,Rabi       ,Karnataka,19806.0,6441.0,1260.8,1956832.8,5743.74,0.315
Maize,1998,Kharif     ,Karnataka,450472.0,1542607.0,1260.8,44506633.6,130636.88,3.366
Maize,1998,Rabi       ,Karnataka,49922.0,101605.0,1260.8,4932293.6,14477.38,1.97952381
Maize,1998,Summer     ,Karnataka,11974.0,27080.0,1260.8,1183031.2,3472.46,2.241904762
Moong(Green Gram),1998,Kharif     ,Karnataka,311720.0,61227.0,1260.8,30797936.0,90398.8,0.180769231
Moong(Green Gram),1998,Rabi       ,Karnataka,15627.0,7005.0,1260.8,1543947.6,4531.83,0.438823529
Niger seed,1998,Kharif     ,Karnataka,41853.0,8104.0,1260.8,4135076.4,12137.37,0.214782609
Onion,1998,Kharif     ,Karnataka,79921.0,362053.0,1260.8,7896194.8,23177.09,5.363636364
Onion,1998,Rabi       ,Karnataka,8882.0,91057.0,1260.8,877541.6,2575.78,8.936315789
Onion,1998,Summer     ,Karnataka,4797.0,55339.0,1260.8,473943.6,1391.13,11.86631579
Peas & beans (Pulses),1998,Kharif     ,Karnataka,1730.0,15872.0,1260.8,170924.0,501.7,9.265882353
Peas & beans (Pulses),1998,Rabi       ,Karnataka,494.0,4882.0,1260.8,48807.2,143.26,8.948181818
Peas & beans (Pulses),1998,Summer     ,Karnataka,1583.0,13707.0,1260.8,156400.4,459.07,7.827
Potato,1998,Kharif     ,Karnataka,28755.0,317052.0,1260.8,2840994.0,8338.95,12.37333333
Potato,1998,Rabi       ,Karnataka,4173.0,82124.0,1260.8,412292.4,1210.17,18.90714286
Potato,1998,Summer     ,Karnataka,1137.0,19387.0,1260.8,112335.6,329.73,17.6
Potato,1998,Whole Year ,Karnataka,268.0,3910.0,1260.8,26478.4,77.72,14.59
Ragi,1998,Kharif     ,Karnataka,986173.0,1664767.0,1260.8,97433892.4,285990.17,1.418
Ragi,1998,Rabi       ,Karnataka,33833.0,45301.0,1260.8,3342700.4,9811.57,1.361
Ragi,1998,Summer     ,Karnataka,10673.0,24008.0,1260.8,1054492.4,3095.17,2.239230769
Rapeseed &Mustard,1998,Kharif     ,Karnataka,6673.0,1790.0,1260.8,659292.4,1935.17,0.210625
Rice,1998,Kharif     ,Karnataka,1079193.0,2599170.0,1260.8,106624268.4,312965.97,2.310740741
Rice,1998,Rabi       ,Karnataka,51782.0,106072.0,1260.8,5116061.6,15016.78,2.054285714
Rice,1998,Summer     ,Karnataka,295830.0,951569.0,1260.8,29228004.0,85790.7,2.99375
Safflower,1998,Rabi       ,Karnataka,97487.0,58727.0,1260.8,9631715.6,28271.23,0.616428571
Sesamum,1998,Kharif     ,Karnataka,115250.0,46673.0,1260.8,11386700.0,33422.5,0.417307692
Soyabean,1998,Kharif     ,Karnataka,65309.0,70294.0,1260.8,6452529.2,18939.61,1.060588235
Sunflower,1998,Kharif     ,Karnataka,430676.0,127090.0,1260.8,42550788.8,124896.04,0.382608696
Sunflower,1998,Rabi       ,Karnataka,359514.0,112736.0,1260.8,35519983.2,104259.06,0.390416667
Sunflower,1998,Summer     ,Karnataka,43156.0,24211.0,1260.8,4263812.8,12515.24,0.595217391
Turmeric,1998,Whole Year ,Karnataka,5007.0,25386.0,1260.8,494691.6,1452.03,4.682380952
Wheat,1998,Rabi       ,Karnataka,268981.0,219433.0,1260.8,26575322.8,78004.49,0.848823529
Arecanut,1998,Whole Year ,Kerala,73639.0,68479.0,3151.5,7275533.2,21355.31,0.797857143
Banana,1998,Whole Year ,Kerala,30521.0,386588.0,3151.5,3015474.8,8851.09,12.85714286
Black pepper,1998,Whole Year ,Kerala,182384.0,68510.0,3151.5,18019539.2,52891.36,0.261428571
Cardamom,1998,Whole Year ,Kerala,41449.0,4990.0,3151.5,4095161.2,12020.21,0.045555556
Cashewnut,1998,Whole Year ,Kerala,91268.0,51336.0,3151.5,9017278.4,26467.72,0.484285714
Coconut ,1998,Whole Year ,Kerala,882288.0,5132000000.0,3151.5,87170054.4,255863.52,5304.749286
Cotton(lint),1998,Kharif     ,Kerala,10999.0,17752.0,3151.5,1086701.2,3189.71,1.61
Dry chillies,1998,Whole Year ,Kerala,297.0,288.0,3151.5,29343.6,86.13,0.937777778
Garlic,1998,Whole Year ,Kerala,742.0,12614.0,3151.5,73309.6,215.18,17.0
Ginger,1998,Whole Year ,Kerala,11107.0,39362.0,3151.5,1097371.6,3221.03,2.93
Groundnut,1998,Kharif     ,Kerala,7021.0,5219.0,3151.5,693674.8,2036.09,0.62
Jowar,1998,Kharif     ,Kerala,2177.0,1108.0,3151.5,215087.6,631.33,0.505
Ragi,1998,Kharif     ,Kerala,1157.0,936.0,3151.5,114311.6,335.53,0.81
Rice,1998,Autumn     ,Kerala,120217.0,235849.0,3151.5,11877439.6,34862.93,1.856923077
Rice,1998,Summer     ,Kerala,57700.0,144872.0,3151.5,5700760.0,16733.0,2.116153846
Rice,1998,Winter     ,Kerala,174714.0,346022.0,3151.5,17261743.2,50667.06,1.937142857
Sesamum,1998,Kharif     ,Kerala,3303.0,1057.0,3151.5,326336.4,957.87,0.467272727
Sugarcane,1998,Whole Year ,Kerala,6160.0,472160.0,3151.5,608608.0,1786.4,64.83
Sweet potato,1998,Whole Year ,Kerala,1099.0,11924.0,3151.5,108581.2,318.71,11.718
Tapioca,1998,Whole Year ,Kerala,112774.0,2630155.0,3151.5,11142071.2,32704.46,25.51785714
Tobacco,1998,Whole Year ,Kerala,41.0,228.0,3151.5,4050.8,11.89,5.56
Turmeric,1998,Whole Year ,Kerala,3706.0,8034.0,3151.5,366152.8,1074.74,1.997857143
Arecanut,1998,Whole Year ,Meghalaya,9585.0,11567.0,6552.7,946998.0,2779.65,1.151666667
Arhar/Tur,1998,Kharif     ,Meghalaya,861.0,678.0,6552.7,85066.8,249.69,0.803333333
Banana,1998,Whole Year ,Meghalaya,5194.0,62888.0,6552.7,513167.2,1506.26,11.26714286
Cotton(lint),1998,Kharif     ,Meghalaya,7549.0,5599.0,6552.7,745841.2,2189.21,0.796666667
Dry chillies,1998,Whole Year ,Meghalaya,1764.0,1051.0,6552.7,174283.2,511.56,0.598571429
Ginger,1998,Kharif     ,Meghalaya,7403.0,45590.0,6552.7,731416.4,2146.87,6.008571429
Gram,1998,Rabi       ,Meghalaya,463.0,283.0,6552.7,45744.4,134.27,0.61
Jute,1998,Kharif     ,Meghalaya,4241.0,27097.0,6552.7,419010.8,1229.89,7.553333333
Linseed,1998,Kharif     ,Meghalaya,51.0,23.0,6552.7,5038.8,14.79,0.45
Maize,1998,Kharif     ,Meghalaya,17219.0,25272.0,6552.7,1701237.2,4993.51,1.457142857
Mesta,1998,Kharif     ,Meghalaya,4681.0,21362.0,6552.7,462482.8,1357.49,4.58
Mesta,1998,Whole Year ,Meghalaya,871.0,631.0,6552.7,86054.8,252.59,0.68
Other  Rabi pulses,1998,Rabi       ,Meghalaya,1938.0,1527.0,6552.7,191474.4,562.02,0.755714286
Potato,1998,Whole Year ,Meghalaya,20753.0,201059.0,6552.7,2050396.4,6018.37,7.738571429
Rapeseed &Mustard,1998,Rabi       ,Meghalaya,6916.0,4576.0,6552.7,683300.8,2005.64,0.635714286
Rice,1998,Kharif     ,Meghalaya,105402.0,149742.0,6552.7,10413717.6,30566.58,1.51
Sesamum,1998,Kharif     ,Meghalaya,1322.0,694.0,6552.7,130613.6,383.38,0.575714286
Small millets,1998,Kharif     ,Meghalaya,2823.0,2282.0,6552.7,278912.4,818.67,0.871428571
Soyabean,1998,Kharif     ,Meghalaya,899.0,812.0,6552.7,88821.2,260.71,0.881428571
Sugarcane,1998,Whole Year ,Meghalaya,83.0,225.0,6552.7,8200.4,24.07,2.328
Sweet potato,1998,Whole Year ,Meghalaya,5181.0,17291.0,6552.7,511882.8,1502.49,3.302857143
Tapioca,1998,Whole Year ,Meghalaya,3963.0,21251.0,6552.7,391544.4,1149.27,6.547142857
Tobacco,1998,Whole Year ,Meghalaya,742.0,507.0,6552.7,73309.6,215.18,0.61
Turmeric,1998,Whole Year ,Meghalaya,1375.0,6997.0,6552.7,135850.0,398.75,5.624285714
Wheat,1998,Rabi       ,Meghalaya,4287.0,6998.0,6552.7,423555.6,1243.23,1.605
Arecanut,1998,Whole Year ,West Bengal,8239.0,13665.0,2152.5,814013.2,2389.31,1.595294118
Arhar/Tur,1998,Kharif     ,West Bengal,2606.0,1672.0,2152.5,257472.8,755.74,0.756923077
Bajra,1998,Kharif     ,West Bengal,175.0,84.0,2152.5,17290.0,50.75,0.436666667
Barley,1998,Rabi       ,West Bengal,5938.0,5910.0,2152.5,586674.4,1722.02,1.10375
Cardamom,1998,Whole Year ,West Bengal,2875.0,690.0,2152.5,284050.0,833.75,0.24
Castor seed,1998,Rabi       ,West Bengal,54.0,38.0,2152.5,5335.2,15.66,0.7
Coconut ,1998,Whole Year ,West Bengal,24616.0,318174400.0,2152.5,2432060.8,7138.64,12448.06222
Cotton(lint),1998,Kharif     ,West Bengal,200.0,73.0,2152.5,19760.0,58.0,0.37
Dry chillies,1998,Whole Year ,West Bengal,64354.0,51303.0,2152.5,6358175.2,18662.66,0.890555556
Ginger,1998,Kharif     ,West Bengal,9398.0,18839.0,2152.5,928522.4,2725.42,1.449444444
Gram,1998,Rabi       ,West Bengal,23286.0,18971.0,2152.5,2300656.8,6752.94,0.875
Groundnut,1998,Whole Year ,West Bengal,30157.0,34994.0,2152.5,2979511.6,8745.53,1.128571429
Horse-gram,1998,Rabi       ,West Bengal,4958.0,2043.0,2152.5,489850.4,1437.82,0.422
Jowar,1998,Kharif     ,West Bengal,886.0,414.0,2152.5,87536.8,256.94,0.465
Jute,1998,Kharif     ,West Bengal,612066.0,7373630.0,2152.5,60472120.8,177499.14,13.24705882
Khesari,1998,Rabi       ,West Bengal,23300.0,20850.0,2152.5,2302040.0,6757.0,0.774666667
Linseed,1998,Rabi       ,West Bengal,10323.0,2691.0,2152.5,1019912.4,2993.67,0.24
Maize,1998,Kharif     ,West Bengal,38519.0,121161.0,2152.5,3805677.2,11170.51,2.634
Masoor,1998,Rabi       ,West Bengal,51919.0,35600.0,2152.5,5129597.2,15056.51,0.600588235
Mesta,1998,Kharif     ,West Bengal,9911.0,81030.0,2152.5,979206.8,2874.19,8.453846154
Moong(Green Gram),1998,Kharif     ,West Bengal,822.0,429.0,2152.5,81213.6,238.38,0.5075
Moong(Green Gram),1998,Rabi       ,West Bengal,2729.0,1598.0,2152.5,269625.2,791.41,0.61
Moong(Green Gram),1998,Summer     ,West Bengal,9320.0,2980.0,2152.5,920816.0,2702.8,0.312857143
Niger seed,1998,Kharif     ,West Bengal,7587.0,4100.0,2152.5,749595.6,2200.23,0.4075
Other Kharif pulses,1998,Kharif     ,West Bengal,768.0,318.0,2152.5,75878.4,222.72,0.516
Peas & beans (Pulses),1998,Rabi       ,West Bengal,9230.0,6776.0,2152.5,911924.0,2676.7,0.70625
Potato,1998,Whole Year ,West Bengal,318199.0,6689636.0,2152.5,31438061.2,92277.71,18.95944444
Ragi,1998,Kharif     ,West Bengal,12895.0,15648.0,2152.5,1274026.0,3739.55,0.91
Rapeseed &Mustard,1998,Rabi       ,West Bengal,344358.0,251740.0,2152.5,34022570.4,99863.82,0.667222222
Rice,1998,Autumn     ,West Bengal,425002.0,740688.0,2152.5,41990197.6,123250.58,1.751111111
Rice,1998,Summer     ,West Bengal,1450473.0,4921984.0,2152.5,143306732.4,420637.17,3.22
Rice,1998,Winter     ,West Bengal,4028620.0,7653780.0,2152.5,398027656.0,1168299.8,1.781666667
Safflower,1998,Rabi       ,West Bengal,48.0,16.0,2152.5,4742.4,13.92,0.4575
Sannhamp,1998,Whole Year ,West Bengal,1800.0,9280.0,2152.5,177840.0,522.0,4.971428571
Sesamum,1998,Whole Year ,West Bengal,100425.0,85448.0,2152.5,9921990.0,29123.25,0.741111111
Small millets,1998,Kharif     ,West Bengal,3742.0,1877.0,2152.5,369709.6,1085.18,0.575714286
Small millets,1998,Rabi       ,West Bengal,1235.0,1387.0,2152.5,122018.0,358.15,1.035
Soyabean,1998,Kharif     ,West Bengal,800.0,461.0,2152.5,79040.0,232.0,0.481666667
Sugarcane,1998,Whole Year ,West Bengal,26949.0,2001900.0,2152.5,2662561.2,7815.21,75.314375
Sunflower,1998,Kharif     ,West Bengal,149.0,111.0,2152.5,14721.2,43.21,0.71
Turmeric,1998,Whole Year ,West Bengal,12763.0,21487.0,2152.5,1260984.4,3701.27,1.569444444
Urad,1998,Kharif     ,West Bengal,58878.0,25071.0,2152.5,5817146.4,17074.62,0.402222222
Urad,1998,Rabi       ,West Bengal,15112.0,9700.0,2152.5,1493065.6,4382.48,0.649090909
Wheat,1998,Rabi       ,West Bengal,367472.0,778090.0,2152.5,36306233.6,106566.88,1.870555556
Arhar/Tur,1998,Kharif     ,Andhra Pradesh,390800.0,169100.0,1048.3,38611040.0,113332.0,0.461818182
Arhar/Tur,1998,Rabi       ,Andhra Pradesh,3100.0,1600.0,1048.3,306280.0,899.0,0.56
Bajra,1998,Kharif     ,Andhra Pradesh,120000.0,114500.0,1048.3,11856000.0,34800.0,0.988235294
Bajra,1998,Rabi       ,Andhra Pradesh,7300.0,4600.0,1048.3,721240.0,2117.0,0.905714286
Castor seed,1998,Kharif     ,Andhra Pradesh,203700.0,45500.0,1048.3,20125560.0,59073.0,0.266
Cotton(lint),1998,Kharif     ,Andhra Pradesh,1280900.0,1522100.0,1048.3,126552920.0,371461.0,1.093809524
Dry chillies,1998,Kharif     ,Andhra Pradesh,161400.0,395000.0,1048.3,15946320.0,46806.0,2.289
Dry chillies,1998,Rabi       ,Andhra Pradesh,61200.0,130400.0,1048.3,6046560.0,17748.0,2.053181818
Gram,1998,Kharif     ,Andhra Pradesh,100.0,100.0,1048.3,9880.0,29.0,1.0
Gram,1998,Rabi       ,Andhra Pradesh,145800.0,129900.0,1048.3,14405040.0,42282.0,0.95375
Groundnut,1998,Kharif     ,Andhra Pradesh,1634600.0,1570600.0,1048.3,161498480.0,474034.0,0.901818182
Groundnut,1998,Rabi       ,Andhra Pradesh,357300.0,584500.0,1048.3,35301240.0,103617.0,1.564090909
Horse-gram,1998,Kharif     ,Andhra Pradesh,19100.0,7900.0,1048.3,1887080.0,5539.0,0.44
Horse-gram,1998,Rabi       ,Andhra Pradesh,92000.0,27800.0,1048.3,9089600.0,26680.0,0.360952381
Jowar,1998,Kharif     ,Andhra Pradesh,357200.0,246300.0,1048.3,35291360.0,103588.0,0.575
Jowar,1998,Rabi       ,Andhra Pradesh,395200.0,276600.0,1048.3,39045760.0,114608.0,0.802
Maize,1998,Kharif     ,Andhra Pradesh,314900.0,1019800.0,1048.3,31112120.0,91321.0,2.479545455
Maize,1998,Rabi       ,Andhra Pradesh,83700.0,363700.0,1048.3,8269560.0,24273.0,4.245
Mesta,1998,Kharif     ,Andhra Pradesh,69600.0,541300.0,1048.3,6876480.0,20184.0,7.7425
Moong(Green Gram),1998,Kharif     ,Andhra Pradesh,333300.0,163500.0,1048.3,32930040.0,96657.0,0.560909091
Moong(Green Gram),1998,Rabi       ,Andhra Pradesh,136800.0,53900.0,1048.3,13515840.0,39672.0,0.354285714
Other  Rabi pulses,1998,Rabi       ,Andhra Pradesh,3500.0,600.0,1048.3,345800.0,1015.0,0.145
Other Kharif pulses,1998,Kharif     ,Andhra Pradesh,9700.0,2100.0,1048.3,958360.0,2813.0,0.189090909
Ragi,1998,Kharif     ,Andhra Pradesh,87600.0,90800.0,1048.3,8654880.0,25404.0,1.040909091
Ragi,1998,Rabi       ,Andhra Pradesh,15400.0,31200.0,1048.3,1521520.0,4466.0,1.966363636
Rice,1998,Kharif     ,Andhra Pradesh,2812400.0,7005800.0,1048.3,277865120.0,815596.0,2.47
Rice,1998,Rabi       ,Andhra Pradesh,1504200.0,4872200.0,1048.3,148614960.0,436218.0,2.986086957
Sesamum,1998,Kharif     ,Andhra Pradesh,48500.0,9200.0,1048.3,4791800.0,14065.0,0.191666667
Sesamum,1998,Rabi       ,Andhra Pradesh,110700.0,28500.0,1048.3,10937160.0,32103.0,0.242
Small millets,1998,Kharif     ,Andhra Pradesh,3300.0,2200.0,1048.3,326040.0,957.0,0.71
Sugarcane,1998,Whole Year ,Andhra Pradesh,213700.0,16501700.0,1048.3,21113560.0,61973.0,81.223
Sunflower,1998,Kharif     ,Andhra Pradesh,206200.0,153600.0,1048.3,20372560.0,59798.0,0.746842105
Sunflower,1998,Rabi       ,Andhra Pradesh,123700.0,44800.0,1048.3,12221560.0,35873.0,0.385
Tobacco,1998,Whole Year ,Andhra Pradesh,193100.0,246100.0,1048.3,19078280.0,55999.0,1.503684211
Urad,1998,Kharif     ,Andhra Pradesh,75500.0,30900.0,1048.3,7459400.0,21895.0,0.658823529
Urad,1998,Rabi       ,Andhra Pradesh,354800.0,230600.0,1048.3,35054240.0,102892.0,0.544117647
Wheat,1998,Rabi       ,Andhra Pradesh,11500.0,6400.0,1048.3,1136200.0,3335.0,0.468888889
Arhar/Tur,1998,Kharif     ,Bihar,65771.0,98963.0,1332.5,6498174.8,19073.59,1.447037037
Bajra,1998,Kharif     ,Bihar,6180.0,3640.0,1332.5,610584.0,1792.2,0.578787879
Banana,1998,Whole Year ,Bihar,17743.0,323667.0,1332.5,1753008.4,5145.47,17.85958333
Barley,1998,Rabi       ,Bihar,40907.0,47295.0,1332.5,4041611.6,11863.03,1.191346154
Castor seed,1998,Kharif     ,Bihar,975.0,810.0,1332.5,96330.0,282.75,0.835454545
Coriander,1998,Whole Year ,Bihar,2971.0,1821.0,1332.5,293534.8,861.59,0.680512821
Cotton(lint),1998,Kharif     ,Bihar,43.0,88.0,1332.5,4248.4,12.47,2.05
Dry chillies,1998,Whole Year ,Bihar,6304.0,6362.0,1332.5,622835.2,1828.16,0.970666667
Garlic,1998,Whole Year ,Bihar,2927.0,4252.0,1332.5,289187.6,848.83,1.415365854
Ginger,1998,Whole Year ,Bihar,798.0,1116.0,1332.5,78842.4,231.42,1.4005
Gram,1998,Rabi       ,Bihar,109134.0,118982.0,1332.5,10782439.2,31648.86,0.923148148
Groundnut,1998,Kharif     ,Bihar,4856.0,6149.0,1332.5,479772.8,1408.24,1.008823529
Jowar,1998,Kharif     ,Bihar,2635.0,2477.0,1332.5,260338.0,764.15,0.97
Jute,1998,Kharif     ,Bihar,146328.0,695831.0,1332.5,14457206.4,42435.12,5.061176471
Linseed,1998,Rabi       ,Bihar,58070.0,36567.0,1332.5,5737316.0,16840.3,0.641153846
Maize,1998,Kharif     ,Bihar,369521.0,395957.0,1332.5,36508674.8,107161.09,1.276363636
Maize,1998,Rabi       ,Bihar,190119.0,541979.0,1332.5,18783757.2,55134.51,2.834545455
Maize,1998,Summer     ,Bihar,151459.0,364449.0,1332.5,14964149.2,43923.11,2.175306122
Mesta,1998,Kharif     ,Bihar,19457.0,121098.0,1332.5,1922351.6,5642.53,6.356896552
Niger seed,1998,Kharif     ,Bihar,26042.0,15888.0,1332.5,2572949.6,7552.18,0.6045
Onion,1998,Whole Year ,Bihar,20408.0,192991.0,1332.5,2016310.4,5918.32,9.368181818
Other  Rabi pulses,1998,Rabi       ,Bihar,564333.0,477621.0,1332.5,55756100.4,163656.57,0.799056604
Other Kharif pulses,1998,Kharif     ,Bihar,153558.0,96737.0,1332.5,15171530.4,44531.82,0.621730769
Potato,1998,Whole Year ,Bihar,178428.0,1721987.0,1332.5,17628686.4,51744.12,9.751454545
Ragi,1998,Kharif     ,Bihar,72015.0,60565.0,1332.5,7115082.0,20884.35,0.8698
Rapeseed &Mustard,1998,Rabi       ,Bihar,107250.0,88517.0,1332.5,10596300.0,31102.5,0.809259259
