crop,crop_year,season,state,area,production,annual_rainfall,fertilizer,pesticide,yield
Moong(Green Gram),2017,Rabi       ,Andhra Pradesh,121311.0,81419.0,868.2,19099203.84,46098.18,0.693076923
Niger seed,2017,Rabi       ,Andhra Pradesh,5660.0,2339.0,868.2,891110.4,2150.8,0.49
Oilseeds total,2017,Kharif     ,Andhra Pradesh,786064.0,2643671.0,868.2,123757916.2,298704.32,7.239230769
Oilseeds total,2017,Rabi       ,Andhra Pradesh,128634.0,232855.0,868.2,20252136.96,48880.92,1.855384615
Onion,2017,Kharif     ,Andhra Pradesh,17336.0,662728.0,868.2,2729379.84,6587.68,381.42
Onion,2017,Rabi       ,Andhra Pradesh,7382.0,249866.0,868.2,1162222.08,2805.16,44.62
Other  Rabi pulses,2017,Rabi       ,Andhra Pradesh,10004.0,12174.0,868.2,1575029.76,3801.52,0.94
Other Kharif pulses,2017,Kharif     ,Andhra Pradesh,2551.0,1642.0,868.2,401629.44,969.38,0.905
Potato,2017,Kharif     ,Andhra Pradesh,457.0,4758.0,868.2,71950.08,173.66,7.15
Potato,2017,Rabi       ,Andhra Pradesh,994.0,10912.0,868.2,156495.36,377.72,8.49
Ragi,2017,Kharif     ,Andhra Pradesh,26640.0,30128.0,868.2,4194201.6,10123.2,1.28
Ragi,2017,Rabi       ,Andhra Pradesh,7810.0,13861.0,868.2,1229606.4,2967.8,1.896666667
Rapeseed &Mustard,2017,Rabi       ,Andhra Pradesh,3000.0,1373.0,868.2,472320.0,1140.0,0.414
Rice,2017,Kharif     ,Andhra Pradesh,1476928.0,4941933.0,868.2,232527544.3,561232.64,3.25
Rice,2017,Rabi       ,Andhra Pradesh,741258.0,3519409.0,868.2,116703659.5,281678.04,3.887692308
Safflower,2017,Rabi       ,Andhra Pradesh,20.0,13.0,868.2,3148.8,7.6,0.65
Sesamum,2017,Kharif     ,Andhra Pradesh,13457.0,2960.0,868.2,2118670.08,5113.66,0.222307692
Sesamum,2017,Rabi       ,Andhra Pradesh,26281.0,7927.0,868.2,4137680.64,9986.78,0.325
Small millets,2017,Kharif     ,Andhra Pradesh,18101.0,14687.0,868.2,2849821.44,6878.38,0.774
Small millets,2017,Rabi       ,Andhra Pradesh,3221.0,1382.0,868.2,507114.24,1223.98,0.73
Soyabean,2017,Kharif     ,Andhra Pradesh,373.0,705.0,868.2,58725.12,141.74,1.74
Soyabean,2017,Rabi       ,Andhra Pradesh,2.0,4.0,868.2,314.88,0.76,2.0
Sugarcane,2017,Whole Year ,Andhra Pradesh,98912.0,7782670.0,868.2,15572705.28,37586.56,92.49384615
Sunflower,2017,Kharif     ,Andhra Pradesh,3045.0,2249.0,868.2,479404.8,1157.1,0.924285714
Sunflower,2017,Rabi       ,Andhra Pradesh,6101.0,9421.0,868.2,960541.44,2318.38,1.082727273
Sweet potato,2017,Kharif     ,Andhra Pradesh,188.0,2360.0,868.2,29598.72,71.44,12.68571429
Sweet potato,2017,Rabi       ,Andhra Pradesh,513.0,6015.0,868.2,80766.72,194.94,11.86
Tapioca,2017,Kharif     ,Andhra Pradesh,7468.0,92603.0,868.2,1175761.92,2837.84,13.26666667
Tapioca,2017,Rabi       ,Andhra Pradesh,39.0,474.0,868.2,6140.16,14.82,9.53
Tobacco,2017,Kharif     ,Andhra Pradesh,33229.0,359587.0,868.2,5231573.76,12627.02,8.184444444
Tobacco,2017,Rabi       ,Andhra Pradesh,78897.0,167377.0,868.2,12421543.68,29980.86,2.319
Urad,2017,Kharif     ,Andhra Pradesh,45798.0,37675.0,868.2,7210437.12,17403.24,0.87
Urad,2017,Rabi       ,Andhra Pradesh,357442.0,333413.0,868.2,56275668.48,135827.96,0.911538462
Wheat,2017,Kharif     ,Andhra Pradesh,11.0,8.0,868.2,1731.84,4.18,0.85
Wheat,2017,Rabi       ,Andhra Pradesh,38.0,27.0,868.2,5982.72,14.44,0.716666667
other oilseeds,2017,Kharif     ,Andhra Pradesh,90131.0,1780969.0,868.2,14190224.64,34249.78,15.18
Arecanut,2017,Kharif     ,Puducherry,52.0,78.0,1582.4,8186.88,19.76,1.5
Bajra,2017,Kharif     ,Puducherry,9.0,25.0,1582.4,1416.96,3.42,2.78
Bajra,2017,Rabi       ,Puducherry,2.0,6.0,1582.4,314.88,0.76,3.0
Bajra,2017,Summer     ,Puducherry,3.0,8.0,1582.4,472.32,1.14,2.67
Banana,2017,Kharif     ,Puducherry,249.0,2946.0,1582.4,39202.56,94.62,11.33333333
Black pepper,2017,Kharif     ,Puducherry,10.0,18.0,1582.4,1574.4,3.8,1.8
Cashewnut,2017,Kharif     ,Puducherry,147.0,43.0,1582.4,23143.68,55.86,0.346666667
Coconut ,2017,Whole Year ,Puducherry,1910.0,20895000.0,1582.4,300710.4,725.8,11820.71
Cotton(lint),2017,Kharif     ,Puducherry,154.0,164.0,1582.4,24245.76,58.52,1.42
Dry chillies,2017,Kharif     ,Puducherry,1.0,10.0,1582.4,157.44,0.38,10.0
Dry chillies,2017,Rabi       ,Puducherry,3.0,30.0,1582.4,472.32,1.14,10.0
Dry chillies,2017,Summer     ,Puducherry,3.0,24.0,1582.4,472.32,1.14,8.0
Groundnut,2017,Kharif     ,Puducherry,2.0,6.0,1582.4,314.88,0.76,3.0
Groundnut,2017,Rabi       ,Puducherry,246.0,738.0,1582.4,38730.24,93.48,3.0
Groundnut,2017,Summer     ,Puducherry,26.0,78.0,1582.4,4093.44,9.88,3.0
Jowar,2017,Kharif     ,Puducherry,3.0,9.0,1582.4,472.32,1.14,3.0
Jowar,2017,Summer     ,Puducherry,2.0,6.0,1582.4,314.88,0.76,3.0
Moong(Green Gram),2017,Rabi       ,Puducherry,3.0,3.0,1582.4,472.32,1.14,1.0
Moong(Green Gram),2017,Summer     ,Puducherry,636.0,151.0,1582.4,100131.84,241.68,0.513333333
Onion,2017,Kharif     ,Puducherry,2.0,10.0,1582.4,314.88,0.76,5.0
Onion,2017,Summer     ,Puducherry,1.0,5.0,1582.4,157.44,0.38,5.0
Other  Rabi pulses,2017,Rabi       ,Puducherry,69.0,207.0,1582.4,10863.36,26.22,3.0
Other Cereals,2017,Rabi       ,Puducherry,5.0,8.0,1582.4,787.2,1.9,1.6
Other Kharif pulses,2017,Kharif     ,Puducherry,5.0,14.0,1582.4,787.2,1.9,2.8
Other Summer Pulses,2017,Summer     ,Puducherry,15.0,42.0,1582.4,2361.6,5.7,2.8
Ragi,2017,Kharif     ,Puducherry,19.0,57.0,1582.4,2991.36,7.22,3.0
Ragi,2017,Rabi       ,Puducherry,3.0,9.0,1582.4,472.32,1.14,3.0
Ragi,2017,Summer     ,Puducherry,23.0,64.0,1582.4,3621.12,8.74,2.78
Rice,2017,Kharif     ,Puducherry,4325.0,15281.0,1582.4,680928.0,1643.5,3.256666667
Rice,2017,Rabi       ,Puducherry,8749.0,25188.0,1582.4,1377442.56,3324.62,3.27
Rice,2017,Summer     ,Puducherry,4297.0,15518.0,1582.4,676519.68,1632.86,2.85
Sesamum,2017,Kharif     ,Puducherry,4.0,6.0,1582.4,629.76,1.52,1.5
Sesamum,2017,Rabi       ,Puducherry,5.0,5.0,1582.4,787.2,1.9,1.0
Sesamum,2017,Summer     ,Puducherry,88.0,96.0,1582.4,13854.72,33.44,0.705
Small millets,2017,Kharif     ,Puducherry,5.0,8.0,1582.4,787.2,1.9,1.6
Sugarcane,2017,Kharif     ,Puducherry,1445.0,180625.0,1582.4,227500.8,549.1,125.0
Sweet potato,2017,Kharif     ,Puducherry,7.0,35.0,1582.4,1102.08,2.66,5.0
Sweet potato,2017,Rabi       ,Puducherry,1.0,8.0,1582.4,157.44,0.38,8.0
Tapioca,2017,Kharif     ,Puducherry,183.0,3770.0,1582.4,28811.52,69.54,31.0
Tapioca,2017,Rabi       ,Puducherry,4.0,80.0,1582.4,629.76,1.52,20.0
Turmeric,2017,Kharif     ,Puducherry,8.0,24.0,1582.4,1259.52,3.04,3.0
Urad,2017,Kharif     ,Puducherry,10.0,9.0,1582.4,1574.4,3.8,0.9
Urad,2017,Rabi       ,Puducherry,259.0,258.0,1582.4,40776.96,98.42,0.75
Urad,2017,Summer     ,Puducherry,272.0,106.0,1582.4,42823.68,103.36,0.55
Arecanut,2017,Rabi       ,Assam,67062.0,52876.0,2098.563636,10558241.28,25483.56,0.827037037
Arhar/Tur,2017,Kharif     ,Assam,5609.0,4672.0,2098.563636,883080.96,2131.42,0.821111111
Banana,2017,Whole Year ,Assam,53082.0,913272.0,2098.563636,8357230.08,20171.16,16.84185185
Black pepper,2017,Whole Year ,Assam,3458.0,7622.0,2098.563636,544427.52,1314.04,2.112592593
Castor seed,2017,Kharif     ,Assam,758.0,357.0,2098.563636,119339.52,288.04,0.6
Coconut ,2017,Whole Year ,Assam,19917.0,178353000.0,2098.563636,3135732.48,7568.46,9156.942222
Cotton(lint),2017,Kharif     ,Assam,771.0,378.0,2098.563636,121386.24,292.98,0.602777778
Dry chillies,2017,Whole Year ,Assam,20242.0,18994.0,2098.563636,3186900.48,7691.96,0.851851852
Ginger,2017,Whole Year ,Assam,18105.0,161604.0,2098.563636,2850451.2,6879.9,8.38962963
Gram,2017,Rabi       ,Assam,2273.0,1562.0,2098.563636,357861.12,863.74,0.617307692
Jute,2017,Kharif     ,Assam,69926.0,841150.0,2098.563636,11009149.44,26571.88,11.3137037
Linseed,2017,Rabi       ,Assam,5004.0,3065.0,2098.563636,787829.76,1901.52,0.555652174
Maize,2017,Kharif     ,Assam,31537.0,98783.0,2098.563636,4965185.28,11984.06,2.989259259
Masoor,2017,Rabi       ,Assam,28185.0,21018.0,2098.563636,4437446.4,10710.3,0.705
Mesta,2017,Kharif     ,Assam,3418.0,20167.0,2098.563636,538129.92,1298.84,5.701538462
Moong(Green Gram),2017,Rabi       ,Assam,11410.0,8046.0,2098.563636,1796390.4,4335.8,0.658518519
Niger seed,2017,Kharif     ,Assam,5968.0,3368.0,2098.563636,939601.92,2267.84,0.545714286
Onion,2017,Whole Year ,Assam,8338.0,80374.0,2098.563636,1312734.72,3168.44,7.297037037
Other  Rabi pulses,2017,Rabi       ,Assam,14801.0,11766.0,2098.563636,2330269.44,5624.38,0.689259259
Peas & beans (Pulses),2017,Rabi       ,Assam,30968.0,28869.0,2098.563636,4875601.92,11767.84,0.903703704
Potato,2017,Whole Year ,Assam,102868.0,720968.0,2098.563636,16195537.92,39089.84,7.139259259
Rapeseed &Mustard,2017,Rabi       ,Assam,290285.0,185564.0,2098.563636,45702470.4,110308.3,0.636666667
Rice,2017,Autumn     ,Assam,154511.0,209349.0,2098.563636,24326211.84,58714.18,1.418148148
Rice,2017,Summer     ,Assam,400402.0,1191244.0,2098.563636,63039290.88,152152.76,2.704615385
Rice,2017,Winter     ,Assam,1878798.0,3883120.0,2098.563636,295797957.1,713943.24,2.063703704
Sesamum,2017,Kharif     ,Assam,12214.0,8344.0,2098.563636,1922972.16,4641.32,0.638148148
Small millets,2017,Kharif     ,Assam,5233.0,3058.0,2098.563636,823883.52,1988.54,0.610384615
Sugarcane,2017,Whole Year ,Assam,30559.0,1142974.0,2098.563636,4811208.96,11612.42,36.48703704
Sweet potato,2017,Whole Year ,Assam,5303.0,29199.0,2098.563636,834904.32,2015.14,5.514814815
Tapioca,2017,Whole Year ,Assam,3117.0,28868.0,2098.563636,490740.48,1184.46,8.3752
Tobacco,2017,Whole Year ,Assam,148.0,68.0,2098.563636,23301.12,56.24,0.627857143
Turmeric,2017,Whole Year ,Assam,16871.0,20787.0,2098.563636,2656170.24,6410.98,1.164074074
Urad,2017,Rabi       ,Assam,61460.0,39827.0,2098.563636,9676262.4,23354.8,0.650740741
Wheat,2017,Rabi       ,Assam,17786.0,24658.0,2098.563636,2800227.84,6758.68,1.3388
Arecanut,2017,Rabi       ,Meghalaya,18209.0,23985.0,4472.3,2866824.96,6919.42,1.294545455
Arhar/Tur,2017,Kharif     ,Meghalaya,1178.0,1525.0,4472.3,185464.32,447.64,1.118
Banana,2017,Kharif     ,Meghalaya,7264.0,94603.0,4472.3,1143644.16,2760.32,10.72727273
Black pepper,2017,Rabi       ,Meghalaya,1025.0,770.0,4472.3,161376.0,389.5,0.76
Cashewnut,2017,Rabi       ,Meghalaya,10461.0,14815.0,4472.3,1646979.84,3975.18,1.396
Castor seed,2017,Rabi       ,Meghalaya,72.0,65.0,4472.3,11335.68,27.36,1.004
Coriander,2017,Whole Year ,Meghalaya,481.0,1878.0,4472.3,75728.64,182.78,3.738
Cotton(lint),2017,Kharif     ,Meghalaya,7255.0,8791.0,4472.3,1142227.2,2756.9,1.17
Cowpea(Lobia),2017,Rabi       ,Meghalaya,1669.0,2526.0,4472.3,262767.36,634.22,1.630909091
Dry chillies,2017,Whole Year ,Meghalaya,2320.0,2346.0,4472.3,365260.8,881.6,1.224545455
Ginger,2017,Kharif     ,Meghalaya,9944.0,66195.0,4472.3,1565583.36,3778.72,9.665454545
Gram,2017,Rabi       ,Meghalaya,1858.0,1981.0,4472.3,292523.52,706.04,1.08
Jute,2017,Kharif     ,Meghalaya,6673.0,68465.0,4472.3,1050597.12,2535.74,9.934
Linseed,2017,Rabi       ,Meghalaya,93.0,55.0,4472.3,14641.92,35.34,0.605
Maize,2017,Kharif     ,Meghalaya,18152.0,41624.0,4472.3,2857850.88,6897.76,2.246363636
Masoor,2017,Rabi       ,Meghalaya,1256.0,1389.0,4472.3,197744.64,477.28,1.321428571
Mesta,2017,Kharif     ,Meghalaya,4470.0,26353.0,4472.3,703756.8,1698.6,6.3
Onion,2017,Rabi       ,Meghalaya,551.0,4939.0,4472.3,86749.44,209.38,8.427
Peas & beans (Pulses),2017,Rabi       ,Meghalaya,2321.0,4496.0,4472.3,365418.24,881.98,1.799090909
Potato,2017,Summer     ,Meghalaya,12559.0,142923.0,4472.3,1977288.96,4772.42,8.254545455
Potato,2017,Winter     ,Meghalaya,6354.0,44124.0,4472.3,1000373.76,2414.52,6.526363636
Rapeseed &Mustard,2017,Rabi       ,Meghalaya,9869.0,9226.0,4472.3,1553775.36,3750.22,0.89
Rice,2017,Autumn     ,Meghalaya,33575.0,78848.0,4472.3,5286048.0,12758.5,2.551818182
Rice,2017,Rabi       ,Meghalaya,13683.0,63428.0,4472.3,2154251.52,5199.54,2.576363636
Rice,2017,Winter     ,Meghalaya,63883.0,162272.0,4472.3,10057739.52,24275.54,2.36
Sesamum,2017,Rabi       ,Meghalaya,2373.0,2208.0,4472.3,373605.12,901.74,1.037272727
Small millets,2017,Rabi       ,Meghalaya,2924.0,2780.0,4472.3,460354.56,1111.12,1.112
Soyabean,2017,Kharif     ,Meghalaya,1857.0,3524.0,4472.3,292366.08,705.66,2.148181818
Sugarcane,2017,Whole Year ,Meghalaya,121.0,361.0,4472.3,19050.24,45.98,2.67
Sweet potato,2017,Kharif     ,Meghalaya,4712.0,15751.0,4472.3,741857.28,1790.56,3.694545455
Tapioca,2017,Kharif     ,Meghalaya,5408.0,35528.0,4472.3,851435.52,2055.04,7.553636364
Tobacco,2017,Rabi       ,Meghalaya,799.0,792.0,4472.3,125794.56,303.62,1.055
Turmeric,2017,Whole Year ,Meghalaya,2649.0,16497.0,4472.3,417058.56,1006.62,5.915454545
Wheat,2017,Rabi       ,Meghalaya,460.0,887.0,4472.3,72422.4,174.8,1.636
Arecanut,2017,Whole Year ,Goa,1836.0,3299.0,2772.5,289059.84,697.68,1.92
Banana,2017,Whole Year ,Goa,2428.0,26975.0,2772.5,382264.32,922.64,11.115
Black pepper,2017,Whole Year ,Goa,794.0,324.0,2772.5,125007.36,301.72,0.41
Cashewnut,2017,Whole Year ,Goa,56248.0,28012.0,2772.5,8855685.12,21374.24,0.465
Coconut ,2017,Whole Year ,Goa,26169.0,131600000.0,2772.5,4120047.36,9944.22,5027.095
Groundnut,2017,Kharif     ,Goa,280.0,651.0,2772.5,44083.2,106.4,2.33
Groundnut,2017,Rabi       ,Goa,1257.0,2819.0,2772.5,197902.08,477.66,2.24
Other  Rabi pulses,2017,Rabi       ,Goa,5345.0,4635.0,2772.5,841516.8,2031.1,0.84
Other Kharif pulses,2017,Kharif     ,Goa,195.0,187.0,2772.5,30700.8,74.1,0.775
Rice,2017,Kharif     ,Goa,27219.0,71279.0,2772.5,4285359.36,10343.22,2.635
Rice,2017,Rabi       ,Goa,11301.0,31718.0,2772.5,1779229.44,4294.38,2.855
Sugarcane,2017,Whole Year ,Goa,910.0,47160.0,2772.5,143270.4,345.8,45.41
Sweet potato,2017,Whole Year ,Goa,55.0,116.0,2772.5,8659.2,20.9,2.41
other oilseeds,2017,Whole Year ,Goa,841.0,1690.0,2772.5,132407.04,319.58,2.08
Arecanut,2017,Whole Year ,Karnataka,279459.0,3030925.0,1111.7,43998024.96,106194.42,10.92
Arhar/Tur,2017,Kharif     ,Karnataka,884913.0,839563.0,1111.7,139320702.7,336266.94,0.844074074
Bajra,2017,Kharif     ,Karnataka,226389.0,361940.0,1111.7,35642684.16,86027.82,1.593157895
Bajra,2017,Summer     ,Karnataka,5161.0,5313.0,1111.7,812547.84,1961.18,1.113333333
Black pepper,2017,Whole Year ,Karnataka,41381.0,27177.0,1111.7,6515024.64,15724.78,0.684
Cardamom,2017,Whole Year ,Karnataka,14629.0,1766.0,1111.7,2303189.76,5559.02,0.108571429
Cashewnut,2017,Whole Year ,Karnataka,65472.0,48062.0,1111.7,10307911.68,24879.36,0.909
Castor seed,2017,Kharif     ,Karnataka,7125.0,4585.0,1111.7,1121760.0,2707.5,0.644761905
Coconut ,2017,Whole Year ,Karnataka,446607.0,3531305000.0,1111.7,70313806.08,169710.66,8182.769667
Coriander,2017,Whole Year ,Karnataka,1026.0,379.0,1111.7,161533.44,389.88,0.365
Cotton(lint),2017,Kharif     ,Karnataka,521372.0,1824810.0,1111.7,82084807.68,198121.36,3.038636364
Cotton(lint),2017,Rabi       ,Karnataka,25572.0,19276.0,1111.7,4026055.68,9717.36,0.75
Cowpea(Lobia),2017,Kharif     ,Karnataka,86555.0,19627.0,1111.7,13627219.2,32890.9,0.2388
Cowpea(Lobia),2017,Rabi       ,Karnataka,8570.0,3516.0,1111.7,1349260.8,3256.6,0.413809524
Cowpea(Lobia),2017,Summer     ,Karnataka,4471.0,1333.0,1111.7,703914.24,1698.98,0.272857143
Dry chillies,2017,Kharif     ,Karnataka,82844.0,155813.0,1111.7,13042959.36,31480.72,1.775862069
Dry chillies,2017,Rabi       ,Karnataka,10328.0,21421.0,1111.7,1626040.32,3924.64,2.047692308
Dry chillies,2017,Summer     ,Karnataka,7164.0,14241.0,1111.7,1127900.16,2722.32,2.0472
Garlic,2017,Whole Year ,Karnataka,5584.0,4901.0,1111.7,879144.96,2121.92,1.068888889
Ginger,2017,Whole Year ,Karnataka,20809.0,537454.0,1111.7,3276168.96,7907.42,25.74913043
Gram,2017,Rabi       ,Karnataka,1265207.0,975878.0,1111.7,199194190.1,480778.66,0.737916667
Groundnut,2017,Kharif     ,Karnataka,389994.0,429732.0,1111.7,61400655.36,148197.72,1.095
Groundnut,2017,Rabi       ,Karnataka,3381.0,7601.0,1111.7,532304.64,1284.78,2.245
Groundnut,2017,Summer     ,Karnataka,171476.0,199005.0,1111.7,26997181.44,65160.88,1.151818182
Horse-gram,2017,Kharif     ,Karnataka,47383.0,32738.0,1111.7,7459979.52,18005.54,0.74
Horse-gram,2017,Rabi       ,Karnataka,125758.0,79274.0,1111.7,19799339.52,47788.04,0.587692308
Jowar,2017,Kharif     ,Karnataka,92465.0,153017.0,1111.7,14557689.6,35136.7,1.866470588
Jowar,2017,Rabi       ,Karnataka,993591.0,1106755.0,1111.7,156430967.0,377564.58,1.0705
Jowar,2017,Summer     ,Karnataka,2042.0,4238.0,1111.7,321492.48,775.96,2.093
Linseed,2017,Rabi       ,Karnataka,2294.0,792.0,1111.7,361167.36,871.72,0.366666667
Maize,2017,Kharif     ,Karnataka,1183334.0,5150460.0,1111.7,186304105.0,449666.92,4.282857143
Maize,2017,Rabi       ,Karnataka,100156.0,371937.0,1111.7,15768560.64,38059.28,3.7392
Maize,2017,Summer     ,Karnataka,23518.0,88268.0,1111.7,3702673.92,8936.84,3.739230769
Mesta,2017,Whole Year ,Karnataka,9.0,0.0,1111.7,1416.96,3.42,0.0
Moong(Green Gram),2017,Kharif     ,Karnataka,391710.0,127396.0,1111.7,61670822.4,148849.8,0.264090909
Moong(Green Gram),2017,Rabi       ,Karnataka,4122.0,687.0,1111.7,648967.68,1566.36,0.18625
Moong(Green Gram),2017,Summer     ,Karnataka,743.0,205.0,1111.7,116977.92,282.34,0.283333333
Niger seed,2017,Kharif     ,Karnataka,4444.0,960.0,1111.7,699663.36,1688.72,0.207391304
Onion,2017,Kharif     ,Karnataka,117973.0,1302084.0,1111.7,18573669.12,44829.74,11.2825
Onion,2017,Rabi       ,Karnataka,21870.0,310093.0,1111.7,3443212.8,8310.6,13.49416667
Onion,2017,Summer     ,Karnataka,5651.0,68169.0,1111.7,889693.44,2147.38,11.80772727
Other  Rabi pulses,2017,Rabi       ,Karnataka,10383.0,7599.0,1111.7,1634699.52,3945.54,0.701176471
Other Kharif pulses,2017,Kharif     ,Karnataka,59826.0,58153.0,1111.7,9419005.44,22733.88,0.8096
Potato,2017,Kharif     ,Karnataka,23219.0,223849.0,1111.7,3655599.36,8823.22,9.301176471
Potato,2017,Rabi       ,Karnataka,5557.0,103976.0,1111.7,874894.08,2111.66,18.17769231
Potato,2017,Summer     ,Karnataka,1705.0,23510.0,1111.7,268435.2,647.9,14.78714286
Ragi,2017,Kharif     ,Karnataka,727642.0,1486852.0,1111.7,114559956.5,276503.96,1.927222222
Ragi,2017,Rabi       ,Karnataka,42291.0,67706.0,1111.7,6658295.04,16070.58,1.685
Ragi,2017,Summer     ,Karnataka,7902.0,13734.0,1111.7,1244090.88,3002.76,1.791428571
Rapeseed &Mustard,2017,Kharif     ,Karnataka,2340.0,390.0,1111.7,368409.6,889.2,0.152941176
Rice,2017,Kharif     ,Karnataka,737547.0,2123100.0,1111.7,116119399.7,280267.86,2.9
Rice,2017,Rabi       ,Karnataka,30634.0,81726.0,1111.7,4823016.96,11640.92,2.773076923
Rice,2017,Summer     ,Karnataka,224744.0,702645.0,1111.7,35383695.36,85402.72,3.063703704
Safflower,2017,Rabi       ,Karnataka,33701.0,30342.0,1111.7,5305885.44,12806.38,0.714615385
Sannhamp,2017,Whole Year ,Karnataka,348.0,87.0,1111.7,54789.12,132.24,0.21
Sesamum,2017,Kharif     ,Karnataka,35612.0,31244.0,1111.7,5606753.28,13532.56,0.915862069
Small millets,2017,Kharif     ,Karnataka,34463.0,25038.0,1111.7,5425854.72,13095.94,0.832727273
Soyabean,2017,Kharif     ,Karnataka,276536.0,423142.0,1111.7,43537827.84,105083.68,1.406
Sugarcane,2017,Whole Year ,Karnataka,400000.0,37460951.0,1111.7,62976000.0,152000.0,91.89956522
Sunflower,2017,Kharif     ,Karnataka,111388.0,112325.0,1111.7,17536926.72,42327.44,0.952173913
Sunflower,2017,Rabi       ,Karnataka,57696.0,33635.0,1111.7,9083658.24,21924.48,0.926875
Sunflower,2017,Summer     ,Karnataka,4014.0,4831.0,1111.7,631964.16,1525.32,1.3175
Sweet potato,2017,Whole Year ,Karnataka,2766.0,35891.0,1111.7,435479.04,1051.08,12.25
Tapioca,2017,Whole Year ,Karnataka,731.0,6116.0,1111.7,115088.64,277.78,8.602
Tobacco,2017,Whole Year ,Karnataka,95371.0,89191.0,1111.7,15015210.24,36240.98,1.01
Turmeric,2017,Whole Year ,Karnataka,19339.0,122764.0,1111.7,3044732.16,7348.82,6.2215
Urad,2017,Kharif     ,Karnataka,132397.0,64138.0,1111.7,20844583.68,50310.86,0.377
Urad,2017,Rabi       ,Karnataka,3179.0,1418.0,1111.7,500501.76,1208.02,0.4825
Urad,2017,Summer     ,Karnataka,992.0,523.0,1111.7,156180.48,376.96,0.48875
Wheat,2017,Rabi       ,Karnataka,193338.0,219087.0,1111.7,30439134.72,73468.44,1.065333333
Arecanut,2017,Whole Year ,Kerala,94580.0,108516.0,2664.8,14890675.2,35940.4,0.850714286
Arhar/Tur,2017,Whole Year ,Kerala,207.0,323.0,2664.8,32590.08,78.66,1.56
Banana,2017,Whole Year ,Kerala,62108.0,565829.0,2664.8,9778283.52,23601.04,8.570714286
