crop,crop_year,season,state,area,production,annual_rainfall,fertilizer,pesticide,yield
Urad,2002,Kharif     ,Andhra Pradesh,110160.0,45241.0,648.1,10428847.2,27540.0,0.240454545
Urad,2002,Rabi       ,Andhra Pradesh,584271.0,330894.0,648.1,55312935.57,146067.75,0.386666667
Wheat,2002,Rabi       ,Andhra Pradesh,11044.0,14898.0,648.1,1045535.48,2761.0,1.09
other oilseeds,2002,Rabi       ,Andhra Pradesh,10921.0,13551.0,648.1,1033891.07,2730.25,1.224666667
Arecanut,2002,Whole Year ,Assam,73664.0,51631.0,1973.6,6973770.88,18416.0,0.711304348
Arhar/Tur,2002,Kharif     ,Assam,7013.0,4961.0,1973.6,663920.71,1753.25,0.710869565
Banana,2002,Whole Year ,Assam,42631.0,589595.0,1973.6,4035876.77,10657.75,13.77652174
Castor seed,2002,Kharif     ,Assam,1577.0,651.0,1973.6,149294.59,394.25,0.428571429
Coconut ,2002,Whole Year ,Assam,20919.0,160277000.0,1973.6,1980401.73,5229.75,6959.633043
Cotton(lint),2002,Kharif     ,Assam,1556.0,716.0,1973.6,147306.52,389.0,0.422608696
Dry chillies,2002,Whole Year ,Assam,14885.0,9784.0,1973.6,1409162.95,3721.25,0.637826087
Gram,2002,Rabi       ,Assam,2388.0,1205.0,1973.6,226071.96,597.0,0.515652174
Jute,2002,Kharif     ,Assam,67915.0,690619.0,1973.6,6429513.05,16978.75,9.963478261
Linseed,2002,Rabi       ,Assam,9717.0,5071.0,1973.6,919908.39,2429.25,0.508636364
Maize,2002,Kharif     ,Assam,19812.0,14194.0,1973.6,1875602.04,4953.0,0.606086957
Masoor,2002,Rabi       ,Assam,19730.0,10694.0,1973.6,1867839.1,4932.5,0.524761905
Mesta,2002,Kharif     ,Assam,5133.0,25429.0,1973.6,485941.11,1283.25,4.652857143
Moong(Green Gram),2002,Rabi       ,Assam,7161.0,3286.0,1973.6,677931.87,1790.25,0.450434783
Niger seed,2002,Kharif     ,Assam,9904.0,5060.0,1973.6,937611.68,2476.0,0.52
Onion,2002,Whole Year ,Assam,7500.0,17467.0,1973.6,710025.0,1875.0,2.337826087
Other  Rabi pulses,2002,Rabi       ,Assam,101665.0,53967.0,1973.6,9624625.55,25416.25,0.512173913
Peas & beans (Pulses),2002,Rabi       ,Assam,23077.0,13684.0,1973.6,2184699.59,5769.25,0.585217391
Potato,2002,Whole Year ,Assam,75486.0,589916.0,1973.6,7146259.62,18871.5,7.566956522
Rapeseed &Mustard,2002,Rabi       ,Assam,261309.0,129784.0,1973.6,24738123.03,65327.25,0.472173913
Rice,2002,Autumn     ,Assam,464497.0,444884.0,1973.6,43973930.99,116124.25,1.076521739
Rice,2002,Summer     ,Assam,327468.0,622358.0,1973.6,31001395.56,81867.0,1.794347826
Rice,2002,Winter     ,Assam,1748715.0,2670560.0,1973.6,165550849.1,437178.75,1.545652174
Sesamum,2002,Kharif     ,Assam,14290.0,7789.0,1973.6,1352834.3,3572.5,0.49
Small millets,2002,Kharif     ,Assam,8310.0,4328.0,1973.6,786707.7,2077.5,0.489090909
Sugarcane,2002,Whole Year ,Assam,25152.0,916076.0,1973.6,2381139.84,6288.0,37.02130435
Sweet potato,2002,Whole Year ,Assam,8243.0,28460.0,1973.6,780364.81,2060.75,3.405652174
Tapioca,2002,Whole Year ,Assam,2835.0,13501.0,1973.6,268389.45,708.75,4.415
Tobacco,2002,Whole Year ,Assam,1104.0,539.0,1973.6,104515.68,276.0,0.56
Turmeric,2002,Whole Year ,Assam,12066.0,8315.0,1973.6,1142288.22,3016.5,0.669130435
Urad,2002,Rabi       ,Assam,40381.0,20100.0,1973.6,3822869.27,10095.25,0.498695652
Wheat,2002,Rabi       ,Assam,69061.0,77952.0,1973.6,6538004.87,17265.25,1.152272727
Arecanut,2002,Whole Year ,Goa,1600.0,2500.0,2516.3,151472.0,400.0,1.56
Banana,2002,Whole Year ,Goa,2116.0,15743.0,2516.3,200321.72,529.0,7.44
Black pepper,2002,Whole Year ,Goa,583.0,103.0,2516.3,55192.61,145.75,0.18
Cashewnut,2002,Whole Year ,Goa,54373.0,23109.0,2516.3,5147491.91,13593.25,0.43
Coconut ,2002,Whole Year ,Goa,25068.0,122020000.0,2516.3,2373187.56,6267.0,4867.56
Groundnut,2002,Kharif     ,Goa,241.0,348.0,2516.3,22815.47,60.25,1.44
Groundnut,2002,Rabi       ,Goa,2148.0,3915.0,2516.3,203351.16,537.0,1.82
Other  Rabi pulses,2002,Rabi       ,Goa,9167.0,7285.0,2516.3,867839.89,2291.75,0.79
Other Kharif pulses,2002,Kharif     ,Goa,201.0,168.0,2516.3,19028.67,50.25,0.84
Ragi,2002,Kharif     ,Goa,353.0,301.0,2516.3,33418.51,88.25,0.85
Rice,2002,Kharif     ,Goa,33728.0,90072.0,2516.3,3193029.76,8432.0,2.67
Rice,2002,Rabi       ,Goa,16441.0,44695.0,2516.3,1556469.47,4110.25,2.72
Sugarcane,2002,Whole Year ,Goa,1188.0,65470.0,2516.3,112467.96,297.0,55.11
Arecanut,2002,Whole Year ,Kerala,97485.0,107279.0,2511.2,9228904.95,24371.25,0.910714286
Banana,2002,Whole Year ,Kerala,55668.0,421809.0,2511.2,5270089.56,13917.0,8.055714286
Black pepper,2002,Whole Year ,Kerala,208607.0,67358.0,2511.2,19748824.69,52151.75,0.222142857
Cardamom,2002,Whole Year ,Kerala,41412.0,8680.0,2511.2,3920474.04,10353.0,0.068
Cashewnut,2002,Whole Year ,Kerala,88548.0,66087.0,2511.2,8382839.16,22137.0,0.574285714
Coconut ,2002,Whole Year ,Kerala,899198.0,5709000000.0,2511.2,85127074.66,224799.5,5969.78
Cotton(lint),2002,Kharif     ,Kerala,3400.0,5488.0,2511.2,321878.0,850.0,1.61
Garlic,2002,Whole Year ,Kerala,616.0,10472.0,2511.2,58316.72,154.0,17.0
Ginger,2002,Whole Year ,Kerala,8998.0,32412.0,2511.2,851840.66,2249.5,2.951428571
Groundnut,2002,Kharif     ,Kerala,2422.0,1801.0,2511.2,229290.74,605.5,0.74
Jowar,2002,Kharif     ,Kerala,2571.0,1311.0,2511.2,243396.57,642.75,0.5025
Ragi,2002,Kharif     ,Kerala,1320.0,1068.0,2511.2,124964.4,330.0,0.87
Rice,2002,Autumn     ,Kerala,112438.0,233217.0,2511.2,10644505.46,28109.5,2.130769231
Rice,2002,Summer     ,Kerala,41079.0,111850.0,2511.2,3888948.93,10269.75,2.212142857
Rice,2002,Winter     ,Kerala,157004.0,343792.0,2511.2,14863568.68,39251.0,2.123571429
Sesamum,2002,Kharif     ,Kerala,811.0,260.0,2511.2,76777.37,202.75,0.277272727
Sugarcane,2002,Whole Year ,Kerala,3758.0,312830.0,2511.2,355769.86,939.5,88.46083333
Sweet potato,2002,Whole Year ,Kerala,850.0,10463.0,2511.2,80469.5,212.5,11.46928571
Tapioca,2002,Whole Year ,Kerala,104179.0,2413217.0,2511.2,9862625.93,26044.75,24.47785714
Tobacco,2002,Whole Year ,Kerala,90.0,501.0,2511.2,8520.3,22.5,5.57
Turmeric,2002,Whole Year ,Kerala,3140.0,6938.0,2511.2,297263.8,785.0,2.062857143
other oilseeds,2002,Whole Year ,Kerala,2253.0,0.0,2511.2,213291.51,563.25,0.0
Arecanut,2002,Whole Year ,Tamil Nadu,4956.0,0.0,315.9,469184.52,1239.0,0.0
Arhar/Tur,2002,Kharif     ,Tamil Nadu,44127.0,24067.0,315.9,4177503.09,11031.75,0.535416667
Bajra,2002,Kharif     ,Tamil Nadu,102020.0,88682.0,315.9,9658233.4,25505.0,1.041666667
Banana,2002,Whole Year ,Tamil Nadu,76771.0,2836916.0,315.9,7267910.57,19192.75,34.81964286
Cashewnut,2002,Whole Year ,Tamil Nadu,95217.0,35885.0,315.9,9014193.39,23804.25,0.3108
Castor seed,2002,Kharif     ,Tamil Nadu,17749.0,5600.0,315.9,1680297.83,4437.25,0.376666667
Coconut ,2002,Whole Year ,Tamil Nadu,345825.0,2860700000.0,315.9,32739252.75,86456.25,8497.531111
Coriander,2002,Whole Year ,Tamil Nadu,25326.0,4707.0,315.9,2397612.42,6331.5,0.191818182
Cotton(lint),2002,Kharif     ,Tamil Nadu,75572.0,83542.0,315.9,7154401.24,18893.0,1.429230769
Dry chillies,2002,Whole Year ,Tamil Nadu,68566.0,40646.0,315.9,6491143.22,17141.5,0.640740741
Garlic,2002,Whole Year ,Tamil Nadu,565.0,3378.0,315.9,53488.55,141.25,5.69
Ginger,2002,Whole Year ,Tamil Nadu,416.0,6665.0,315.9,39382.72,104.0,16.00888889
Gram,2002,Rabi       ,Tamil Nadu,6199.0,4172.0,315.9,586859.33,1549.75,0.581666667
Groundnut,2002,Kharif     ,Tamil Nadu,502090.0,717403.0,315.9,47532860.3,125522.5,1.509285714
Horse-gram,2002,Kharif     ,Tamil Nadu,81711.0,20782.0,315.9,7735580.37,20427.75,0.25125
Jowar,2002,Kharif     ,Tamil Nadu,319607.0,213639.0,315.9,30257194.69,79901.75,0.765652174
Maize,2002,Kharif     ,Tamil Nadu,121057.0,191646.0,315.9,11460466.19,30264.25,1.806956522
Moong(Green Gram),2002,Kharif     ,Tamil Nadu,112812.0,48053.0,315.9,10679912.04,28203.0,0.411851852
Onion,2002,Whole Year ,Tamil Nadu,23492.0,198715.0,315.9,2223987.64,5873.0,8.54625
Other Kharif pulses,2002,Kharif     ,Tamil Nadu,121255.0,24850.0,315.9,11479210.85,30313.75,0.197037037
Potato,2002,Whole Year ,Tamil Nadu,4537.0,73362.0,315.9,429517.79,1134.25,18.3475
Ragi,2002,Kharif     ,Tamil Nadu,104286.0,140169.0,315.9,9872755.62,26071.5,1.6392
Rapeseed &Mustard,2002,Rabi       ,Tamil Nadu,585.0,142.0,315.9,55381.95,146.25,0.206
Rice,2002,Kharif     ,Tamil Nadu,1516537.0,3577108.0,315.9,143570557.8,379134.25,2.884642857
Sesamum,2002,Kharif     ,Tamil Nadu,64481.0,28047.0,315.9,6104416.27,16120.25,0.401785714
Small millets,2002,Kharif     ,Tamil Nadu,7348.0,4137.0,315.9,695635.16,1837.0,0.575454545
Sugarcane,2002,Whole Year ,Tamil Nadu,261416.0,24165390.0,315.9,24748252.72,65354.0,89.04185185
Sunflower,2002,Kharif     ,Tamil Nadu,7709.0,8908.0,315.9,729811.03,1927.25,1.075217391
Sweet potato,2002,Whole Year ,Tamil Nadu,814.0,11121.0,315.9,77061.38,203.5,13.8292
Tapioca,2002,Whole Year ,Tamil Nadu,67951.0,2146534.0,315.9,6432921.17,16987.75,32.53576923
Tobacco,2002,Whole Year ,Tamil Nadu,8213.0,12630.0,315.9,777524.71,2053.25,1.435454545
Turmeric,2002,Whole Year ,Tamil Nadu,17298.0,64536.0,315.9,1637601.66,4324.5,3.67
Urad,2002,Kharif     ,Tamil Nadu,196888.0,78555.0,315.9,18639386.96,49222.0,0.422962963
Arecanut,2002,Whole Year ,West Bengal,9081.0,16568.0,1629.1,859698.27,2270.25,2.998235294
Arhar/Tur,2002,Kharif     ,West Bengal,3075.0,2806.0,1629.1,291110.25,768.75,0.924166667
Bajra,2002,Kharif     ,West Bengal,332.0,252.0,1629.1,31430.44,83.0,0.756666667
Barley,2002,Rabi       ,West Bengal,2459.0,2341.0,1629.1,232793.53,614.75,0.843333333
Cardamom,2002,Whole Year ,West Bengal,2874.0,704.0,1629.1,272081.58,718.5,0.24
Castor seed,2002,Kharif     ,West Bengal,45.0,42.0,1629.1,4260.15,11.25,0.93
Coconut ,2002,Whole Year ,West Bengal,24976.0,324194500.0,1629.1,2364477.92,6244.0,12229.29167
Cotton(lint),2002,Kharif     ,West Bengal,823.0,1474.0,1629.1,77913.41,205.75,2.875
Dry chillies,2002,Autumn     ,West Bengal,17988.0,15716.0,1629.1,1702923.96,4497.0,0.774444444
Dry chillies,2002,Rabi       ,West Bengal,43703.0,46457.0,1629.1,4137363.01,10925.75,1.085555556
Ginger,2002,Kharif     ,West Bengal,9383.0,20206.0,1629.1,888288.61,2345.75,1.698888889
Gram,2002,Rabi       ,West Bengal,47538.0,37084.0,1629.1,4500422.46,11884.5,0.679090909
Groundnut,2002,Kharif     ,West Bengal,1368.0,1317.0,1629.1,129508.56,342.0,1.1625
Groundnut,2002,Rabi       ,West Bengal,7020.0,10523.0,1629.1,664583.4,1755.0,1.422
Groundnut,2002,Summer     ,West Bengal,22596.0,35480.0,1629.1,2139163.32,5649.0,1.360588235
Horse-gram,2002,Rabi       ,West Bengal,5748.0,2668.0,1629.1,544163.16,1437.0,0.498
Jowar,2002,Kharif     ,West Bengal,1643.0,1234.0,1629.1,155542.81,410.75,1.855
Jute,2002,Kharif     ,West Bengal,636066.0,8505522.0,1629.1,60216368.22,159016.5,14.35235294
Khesari,2002,Kharif     ,West Bengal,584.0,507.0,1629.1,55287.28,146.0,0.87
Khesari,2002,Rabi       ,West Bengal,32799.0,27084.0,1629.1,3105081.33,8199.75,0.8625
Linseed,2002,Rabi       ,West Bengal,8859.0,3691.0,1629.1,838681.53,2214.75,0.306666667
Maize,2002,Kharif     ,West Bengal,27724.0,55300.0,1629.1,2624631.08,6931.0,1.895384615
Masoor,2002,Rabi       ,West Bengal,68721.0,43245.0,1629.1,6505817.07,17180.25,0.606470588
Mesta,2002,Kharif     ,West Bengal,8216.0,72572.0,1629.1,777808.72,2054.0,10.04
Moong(Green Gram),2002,Kharif     ,West Bengal,556.0,268.0,1629.1,52636.52,139.0,0.532857143
Moong(Green Gram),2002,Rabi       ,West Bengal,1601.0,942.0,1629.1,151566.67,400.25,0.58
Moong(Green Gram),2002,Summer     ,West Bengal,7615.0,3840.0,1629.1,720912.05,1903.75,0.596875
Niger seed,2002,Kharif     ,West Bengal,6809.0,3596.0,1629.1,644608.03,1702.25,0.50625
Other Kharif pulses,2002,Kharif     ,West Bengal,707.0,476.0,1629.1,66931.69,176.75,0.59
Peas & beans (Pulses),2002,Rabi       ,West Bengal,10754.0,8635.0,1629.1,1018081.18,2688.5,0.807647059
Potato,2002,Summer     ,West Bengal,2395.0,30807.0,1629.1,226734.65,598.75,12.86
Potato,2002,Winter     ,West Bengal,346906.0,6871659.0,1629.1,32841591.02,86726.5,20.73388889
Ragi,2002,Kharif     ,West Bengal,13517.0,15639.0,1629.1,1279654.39,3379.25,0.828
Rapeseed &Mustard,2002,Rabi       ,West Bengal,408270.0,328117.0,1629.1,38650920.9,102067.5,0.692777778
Rice,2002,Autumn     ,West Bengal,384965.0,796652.0,1629.1,36444636.55,96241.25,2.092777778
Rice,2002,Summer     ,West Bengal,1406078.0,4198595.0,1629.1,133113404.3,351519.5,2.747777778
Rice,2002,Winter     ,West Bengal,4051084.0,9393991.0,1629.1,383516122.3,1012771.0,2.221666667
Safflower,2002,Rabi       ,West Bengal,39.0,31.0,1629.1,3692.13,9.75,1.216666667
Sannhamp,2002,Whole Year ,West Bengal,1374.0,6918.0,1629.1,130076.58,343.5,5.218571429
Sesamum,2002,Autumn     ,West Bengal,1049.0,589.0,1629.1,99308.83,262.25,0.511428571
Sesamum,2002,Summer     ,West Bengal,107105.0,87306.0,1629.1,10139630.35,26776.25,0.773888889
Sesamum,2002,Winter     ,West Bengal,2782.0,1573.0,1629.1,263371.94,695.5,0.58
Small millets,2002,Kharif     ,West Bengal,3126.0,2088.0,1629.1,295938.42,781.5,0.85625
Small millets,2002,Rabi       ,West Bengal,1030.0,1135.0,1629.1,97510.1,257.5,0.8925
Soyabean,2002,Kharif     ,West Bengal,520.0,311.0,1629.1,49228.4,130.0,0.55
Sugarcane,2002,Whole Year ,West Bengal,19460.0,1281276.0,1629.1,1842278.2,4865.0,64.52933333
Sunflower,2002,Kharif     ,West Bengal,2369.0,3207.0,1629.1,224273.23,592.25,1.062
Tobacco,2002,Whole Year ,West Bengal,7757.0,4205.0,1629.1,734355.19,1939.25,0.67
Turmeric,2002,Whole Year ,West Bengal,11731.0,21346.0,1629.1,1110573.77,2932.75,1.704444444
Urad,2002,Kharif     ,West Bengal,48645.0,31833.0,1629.1,4605222.15,12161.25,0.523333333
Urad,2002,Rabi       ,West Bengal,13493.0,8636.0,1629.1,1277382.31,3373.25,0.604545455
Wheat,2002,Rabi       ,West Bengal,405350.0,887437.0,1629.1,38374484.5,101337.5,1.992777778
Arhar/Tur,2002,Kharif     ,Bihar,37680.0,42966.0,1105.8,3567165.6,9420.0,1.169189189
Bajra,2002,Kharif     ,Bihar,1018.0,1048.0,1105.8,96374.06,254.5,1.009285714
Banana,2002,Whole Year ,Bihar,17307.0,340338.0,1105.8,1638453.69,4326.75,22.17956522
Barley,2002,Rabi       ,Bihar,20427.0,23432.0,1105.8,1933824.09,5106.75,1.154285714
Castor seed,2002,Kharif     ,Bihar,316.0,312.0,1105.8,29915.72,79.0,0.992857143
Coriander,2002,Whole Year ,Bihar,2190.0,1426.0,1105.8,207327.3,547.5,0.661333333
Dry chillies,2002,Whole Year ,Bihar,3420.0,2301.0,1105.8,323771.4,855.0,0.682580645
Garlic,2002,Whole Year ,Bihar,2221.0,3280.0,1105.8,210262.07,555.25,1.445625
Ginger,2002,Whole Year ,Bihar,394.0,584.0,1105.8,37299.98,98.5,1.380666667
Gram,2002,Rabi       ,Bihar,71361.0,72057.0,1105.8,6755745.87,17840.25,0.883636364
Groundnut,2002,Kharif     ,Bihar,371.0,183.0,1105.8,35122.57,92.75,0.491428571
Horse-gram,2002,Kharif     ,Bihar,13093.0,10420.0,1105.8,1239514.31,3273.25,0.790909091
Jowar,2002,Kharif     ,Bihar,4402.0,4446.0,1105.8,416737.34,1100.5,1.021
Jute,2002,Kharif     ,Bihar,147796.0,973546.0,1105.8,13991847.32,36949.0,6.593076923
Khesari,2002,Rabi       ,Bihar,140712.0,112666.0,1105.8,13321205.04,35178.0,0.722571429
Linseed,2002,Rabi       ,Bihar,29156.0,22161.0,1105.8,2760198.52,7289.0,0.748
Maize,2002,Autumn     ,Bihar,255035.0,428182.0,1105.8,24144163.45,63758.75,1.757567568
Maize,2002,Rabi       ,Bihar,187707.0,520263.0,1105.8,17770221.69,46926.75,2.553513514
Maize,2002,Summer     ,Bihar,160863.0,432637.0,1105.8,15228900.21,40215.75,2.609459459
Masoor,2002,Rabi       ,Bihar,179581.0,156613.0,1105.8,17000933.27,44895.25,0.712432432
Mesta,2002,Kharif     ,Bihar,20026.0,120281.0,1105.8,1895861.42,5006.5,5.776190476
Moong(Green Gram),2002,Kharif     ,Bihar,10659.0,5746.0,1105.8,1009087.53,2664.75,0.471212121
Moong(Green Gram),2002,Summer     ,Bihar,185137.0,112835.0,1105.8,17526919.79,46284.25,0.586
Onion,2002,Whole Year ,Bihar,13589.0,116759.0,1105.8,1286470.63,3397.25,8.524054054
Other  Rabi pulses,2002,Rabi       ,Bihar,3522.0,2511.0,1105.8,333427.74,880.5,0.759
Other Kharif pulses,2002,Kharif     ,Bihar,5913.0,3268.0,1105.8,559783.71,1478.25,0.575294118
Peas & beans (Pulses),2002,Rabi       ,Bihar,23295.0,20805.0,1105.8,2205337.65,5823.75,0.896285714
Potato,2002,Whole Year ,Bihar,147819.0,1476602.0,1105.8,13994024.73,36954.75,10.27135135
Ragi,2002,Kharif     ,Bihar,20695.0,14237.0,1105.8,1959195.65,5173.75,0.736206897
Rapeseed &Mustard,2002,Rabi       ,Bihar,90072.0,62026.0,1105.8,8527116.24,22518.0,0.699189189
Rice,2002,Autumn     ,Bihar,583274.0,682933.0,1105.8,55218549.58,145818.5,1.060714286
Rice,2002,Summer     ,Bihar,120354.0,197607.0,1105.8,11393913.18,30088.5,1.625517241
Rice,2002,Winter     ,Bihar,2881073.0,4205026.0,1105.8,272751180.9,720268.25,1.345945946
Safflower,2002,Rabi       ,Bihar,162.0,132.0,1105.8,15336.54,40.5,0.82
Sannhamp,2002,Whole Year ,Bihar,4235.0,3012.0,1105.8,400927.45,1058.75,0.726666667
Sesamum,2002,Kharif     ,Bihar,3785.0,2727.0,1105.8,358325.95,946.25,0.676296296
Small millets,2002,Kharif     ,Bihar,6522.0,4939.0,1105.8,617437.74,1630.5,0.764137931
Sugarcane,2002,Whole Year ,Bihar,107270.0,4520510.0,1105.8,10155250.9,26817.5,39.25787879
Sunflower,2002,Kharif     ,Bihar,13359.0,17393.0,1105.8,1264696.53,3339.75,1.258148148
Sweet potato,2002,Whole Year ,Bihar,5000.0,66772.0,1105.8,473350.0,1250.0,12.524
Tobacco,2002,Whole Year ,Bihar,14952.0,16805.0,1105.8,1415505.84,3738.0,1.124166667
Turmeric,2002,Whole Year ,Bihar,2927.0,2893.0,1105.8,277099.09,731.75,0.993809524
Urad,2002,Kharif     ,Bihar,25116.0,18601.0,1105.8,2377731.72,6279.0,0.751612903
Wheat,2002,Rabi       ,Bihar,2130933.0,4040610.0,1105.8,201735427.1,532733.25,1.844054054
Arhar/Tur,2002,Kharif     ,Chhattisgarh,55718.0,24126.0,1001.4,5274823.06,13929.5,0.398125
Bajra,2002,Kharif     ,Chhattisgarh,66.0,26.0,1001.4,6248.22,16.5,0.51
Bajra,2002,Whole Year ,Chhattisgarh,256.0,10088.0,1001.4,24235.52,64.0,37.202
Barley,2002,Rabi       ,Chhattisgarh,4017.0,3145.0,1001.4,380289.39,1004.25,0.606666667
Castor seed,2002,Kharif     ,Chhattisgarh,74.0,21.0,1001.4,7005.58,18.5,0.23125
Coriander,2002,Whole Year ,Chhattisgarh,3755.0,969.0,1001.4,355485.85,938.75,0.244285714
Cotton(lint),2002,Kharif     ,Chhattisgarh,90.0,75.0,1001.4,8520.3,22.5,1.276
Dry chillies,2002,Whole Year ,Chhattisgarh,6450.0,5687.0,1001.4,610621.5,1612.5,0.856875
Garlic,2002,Whole Year ,Chhattisgarh,816.0,2288.0,1001.4,77250.72,204.0,2.982142857
Ginger,2002,Whole Year ,Chhattisgarh,1382.0,1266.0,1001.4,130833.94,345.5,1.057333333
Gram,2002,Rabi       ,Chhattisgarh,175588.0,113079.0,1001.4,16622915.96,43897.0,0.62125
Groundnut,2002,Kharif     ,Chhattisgarh,34349.0,38127.0,1001.4,3251819.83,8587.25,1.196875
