crop,crop_year,season,state,area,production,annual_rainfall,fertilizer,pesticide,yield
Tapioca,1999,Whole Year ,Kerala,111922.0,2531752.0,2914.6,11878281.86,30218.94,24.25785714
Tobacco,1999,Whole Year ,Kerala,44.0,245.0,2914.6,4669.72,11.88,5.57
Turmeric,1999,Whole Year ,Kerala,3971.0,8362.0,2914.6,421442.23,1072.17,1.999285714
Arecanut,1999,Whole Year ,Meghalaya,9645.0,12510.0,6200.3,1023623.85,2604.15,1.245
Arhar/Tur,1999,Kharif     ,Meghalaya,871.0,647.0,6200.3,92439.23,235.17,0.78
Banana,1999,Whole Year ,Meghalaya,5319.0,63383.0,6200.3,564505.47,1436.13,11.16285714
Castor seed,1999,Kharif     ,Meghalaya,27.0,14.0,6200.3,2865.51,7.29,0.515
Cotton(lint),1999,Kharif     ,Meghalaya,7455.0,5549.0,6200.3,791199.15,2012.85,0.8
Dry chillies,1999,Whole Year ,Meghalaya,1790.0,1128.0,6200.3,189972.7,483.3,0.635714286
Ginger,1999,Kharif     ,Meghalaya,7606.0,44710.0,6200.3,807224.78,2053.62,5.765714286
Gram,1999,Rabi       ,Meghalaya,460.0,283.0,6200.3,48819.8,124.2,0.616666667
Jute,1999,Kharif     ,Meghalaya,4235.0,31781.0,6200.3,449460.55,1143.45,6.76
Maize,1999,Kharif     ,Meghalaya,16637.0,24051.0,6200.3,1765684.81,4491.99,1.448571429
Mesta,1999,Kharif     ,Meghalaya,4457.0,20071.0,6200.3,473021.41,1203.39,4.556666667
Potato,1999,Whole Year ,Meghalaya,18339.0,143287.0,6200.3,1946318.07,4951.53,6.858571429
Rapeseed &Mustard,1999,Rabi       ,Meghalaya,7042.0,4648.0,6200.3,747367.46,1901.34,0.654285714
Rice,1999,Kharif     ,Meghalaya,102482.0,156887.0,6200.3,10876414.66,27670.14,1.605714286
Rice,1999,Rabi       ,Meghalaya,3929.0,13846.0,6200.3,416984.77,1060.83,1.755714286
Sesamum,1999,Kharif     ,Meghalaya,1304.0,680.0,6200.3,138393.52,352.08,0.588571429
Soyabean,1999,Kharif     ,Meghalaya,1038.0,928.0,6200.3,110162.94,280.26,0.888571429
Sugarcane,1999,Whole Year ,Meghalaya,80.0,223.0,6200.3,8490.4,21.6,2.372
Sweet potato,1999,Whole Year ,Meghalaya,5220.0,17591.0,6200.3,553998.6,1409.4,3.415714286
Tapioca,1999,Whole Year ,Meghalaya,4022.0,21497.0,6200.3,426854.86,1085.94,6.39
Tobacco,1999,Whole Year ,Meghalaya,719.0,488.0,6200.3,76307.47,194.13,0.636
Turmeric,1999,Whole Year ,Meghalaya,1458.0,8196.0,6200.3,154737.54,393.66,5.284285714
Arecanut,1999,Whole Year ,Puducherry,65.0,130.0,1434.5875,6898.45,17.55,2.0
Bajra,1999,Kharif     ,Puducherry,170.0,470.0,1434.5875,18042.1,45.9,2.76
Banana,1999,Whole Year ,Puducherry,282.0,8890.0,1434.5875,29928.66,76.14,29.25
Black pepper,1999,Whole Year ,Puducherry,12.0,7.0,1434.5875,1273.56,3.24,0.58
Cashewnut,1999,Whole Year ,Puducherry,210.0,177.0,1434.5875,22287.3,56.7,2.69
Coconut ,1999,Whole Year ,Puducherry,2214.0,27816000.0,1434.5875,234971.82,597.78,12812.4475
Coriander,1999,Whole Year ,Puducherry,3.0,2.0,1434.5875,318.39,0.81,0.67
Cotton(lint),1999,Kharif     ,Puducherry,357.0,1835.0,1434.5875,37888.41,96.39,5.14
Dry chillies,1999,Whole Year ,Puducherry,11.0,35.0,1434.5875,1167.43,2.97,3.305
Ginger,1999,Kharif     ,Puducherry,133.0,94.0,1434.5875,14115.29,35.91,0.676666667
Groundnut,1999,Kharif     ,Puducherry,898.0,2511.0,1434.5875,95304.74,242.46,2.125
Jowar,1999,Kharif     ,Puducherry,3.0,3.0,1434.5875,318.39,0.81,1.0
Moong(Green Gram),1999,Rabi       ,Puducherry,2453.0,1321.0,1434.5875,260336.89,662.31,0.553333333
Onion,1999,Whole Year ,Puducherry,14.0,183.0,1434.5875,1485.82,3.78,13.07
Other  Rabi pulses,1999,Rabi       ,Puducherry,63.0,123.0,1434.5875,6686.19,17.01,1.333333333
Ragi,1999,Kharif     ,Puducherry,124.0,452.0,1434.5875,13160.12,33.48,3.325
Rapeseed &Mustard,1999,Rabi       ,Puducherry,64.0,483.0,1434.5875,6792.32,17.28,6.023333333
Rice,1999,Kharif     ,Puducherry,25444.0,59433.0,1434.5875,2700371.72,6869.88,2.61
Sugarcane,1999,Whole Year ,Puducherry,2798.0,237610.0,1434.5875,296951.74,755.46,83.0
Tapioca,1999,Whole Year ,Puducherry,365.0,10571.0,1434.5875,38737.45,98.55,18.29
Urad,1999,Rabi       ,Puducherry,3159.0,2467.0,1434.5875,335264.67,852.93,0.763333333
Arecanut,1999,Whole Year ,West Bengal,7677.0,13124.0,2318.1,814760.01,2072.79,1.864117647
Arhar/Tur,1999,Kharif     ,West Bengal,3077.0,2320.0,2318.1,326562.01,830.79,0.83
Bajra,1999,Kharif     ,West Bengal,146.0,96.0,2318.1,15494.98,39.42,0.606666667
Barley,1999,Rabi       ,West Bengal,5077.0,4686.0,2318.1,538822.01,1370.79,0.776666667
Cardamom,1999,Whole Year ,West Bengal,2875.0,690.0,2318.1,305123.75,776.25,0.24
Castor seed,1999,Kharif     ,West Bengal,35.0,24.0,2318.1,3714.55,9.45,0.69
Coconut ,1999,Whole Year ,West Bengal,24216.0,324305700.0,2318.1,2570044.08,6538.32,13592.12778
Cotton(lint),1999,Kharif     ,West Bengal,750.0,2040.0,2318.1,79597.5,202.5,2.72
Dry chillies,1999,Autumn     ,West Bengal,16849.0,13874.0,2318.1,1788184.37,4549.23,0.717222222
Dry chillies,1999,Rabi       ,West Bengal,46293.0,38430.0,2318.1,4913076.09,12499.11,1.043333333
Ginger,1999,Kharif     ,West Bengal,9165.0,18890.0,2318.1,972681.45,2474.55,1.662777778
Gram,1999,Rabi       ,West Bengal,26618.0,21961.0,2318.1,2824968.34,7186.86,0.826923077
Groundnut,1999,Kharif     ,West Bengal,4804.0,3311.0,2318.1,509848.52,1297.08,1.16625
Groundnut,1999,Rabi       ,West Bengal,6098.0,9269.0,2318.1,647180.74,1646.46,1.525
Groundnut,1999,Summer     ,West Bengal,23233.0,33214.0,2318.1,2465718.29,6272.91,1.315
Horse-gram,1999,Rabi       ,West Bengal,4326.0,2087.0,2318.1,459118.38,1168.02,0.452
Jowar,1999,Kharif     ,West Bengal,1156.0,540.0,2318.1,122686.28,312.12,0.68
Jute,1999,Kharif     ,West Bengal,613923.0,7593680.0,2318.1,65155647.99,165759.21,13.94058824
Khesari,1999,Rabi       ,West Bengal,23091.0,21964.0,2318.1,2450647.83,6234.57,0.999375
Linseed,1999,Rabi       ,West Bengal,9855.0,4004.0,2318.1,1045911.15,2660.85,0.360769231
Maize,1999,Kharif     ,West Bengal,35129.0,69682.0,2318.1,3728240.77,9484.83,1.941538462
Masoor,1999,Rabi       ,West Bengal,58760.0,34165.0,2318.1,6236198.8,15865.2,0.636470588
Mesta,1999,Kharif     ,West Bengal,8864.0,81720.0,2318.1,940736.32,2393.28,9.842142857
Moong(Green Gram),1999,Kharif     ,West Bengal,578.0,293.0,2318.1,61343.14,156.06,0.5325
Moong(Green Gram),1999,Rabi       ,West Bengal,2375.0,1465.0,2318.1,252058.75,641.25,0.615
Moong(Green Gram),1999,Summer     ,West Bengal,7947.0,3942.0,2318.1,843415.11,2145.69,0.850625
Niger seed,1999,Kharif     ,West Bengal,6733.0,3528.0,2318.1,714573.29,1817.91,0.3875
Other Kharif pulses,1999,Kharif     ,West Bengal,783.0,419.0,2318.1,83099.79,211.41,0.591666667
Peas & beans (Pulses),1999,Rabi       ,West Bengal,7041.0,6027.0,2318.1,747261.33,1901.07,0.931333333
Potato,1999,Summer     ,West Bengal,2478.0,33214.0,2318.1,262990.14,669.06,13.4
Potato,1999,Winter     ,West Bengal,313373.0,7449103.0,2318.1,33258276.49,84610.71,20.56777778
Ragi,1999,Kharif     ,West Bengal,12489.0,15051.0,2318.1,1325457.57,3372.03,0.898
Rapeseed &Mustard,1999,Rabi       ,West Bengal,345961.0,278540.0,2318.1,36716840.93,93409.47,0.766111111
Rice,1999,Autumn     ,West Bengal,427155.0,827970.0,2318.1,45333960.15,115331.85,1.868888889
Rice,1999,Summer     ,West Bengal,1474338.0,4468400.0,2318.1,156471491.9,398071.26,2.897222222
Rice,1999,Winter     ,West Bengal,4248946.0,8463310.0,2318.1,450940639.0,1147215.42,1.906666667
Safflower,1999,Rabi       ,West Bengal,60.0,19.0,2318.1,6367.8,16.2,0.542
Sannhamp,1999,Autumn     ,West Bengal,1448.0,7810.0,2318.1,153676.24,390.96,5.421666667
Sannhamp,1999,Rabi       ,West Bengal,107.0,298.0,2318.1,11355.91,28.89,3.6
Sesamum,1999,Autumn     ,West Bengal,891.0,406.0,2318.1,94561.83,240.57,0.377777778
Sesamum,1999,Summer     ,West Bengal,102044.0,72230.0,2318.1,10829929.72,27551.88,0.638235294
Sesamum,1999,Winter     ,West Bengal,2510.0,1285.0,2318.1,266386.3,677.7,0.5425
Small millets,1999,Kharif     ,West Bengal,3702.0,1924.0,2318.1,392893.26,999.54,0.617142857
Small millets,1999,Rabi       ,West Bengal,1505.0,1541.0,2318.1,159725.65,406.35,0.918
Soyabean,1999,Kharif     ,West Bengal,730.0,441.0,2318.1,77474.9,197.1,0.448333333
Sugarcane,1999,Whole Year ,West Bengal,22883.0,1762806.0,2318.1,2428572.79,6178.41,78.571875
Sunflower,1999,Kharif     ,West Bengal,150.0,90.0,2318.1,15919.5,40.5,0.683333333
Tobacco,1999,Whole Year ,West Bengal,11442.0,6694.0,2318.1,1214339.46,3089.34,0.592
Turmeric,1999,Whole Year ,West Bengal,13283.0,20023.0,2318.1,1409724.79,3586.41,1.425555556
Urad,1999,Kharif     ,West Bengal,60254.0,35523.0,2318.1,6394757.02,16268.58,0.566666667
Urad,1999,Rabi       ,West Bengal,18527.0,10987.0,2318.1,1966270.51,5002.29,0.636923077
Wheat,1999,Rabi       ,West Bengal,364155.0,850778.0,2318.1,38647770.15,98321.85,2.096666667
Arhar/Tur,1999,Kharif     ,Bihar,43024.0,53433.0,1402.7,4566137.12,11616.48,1.382162162
Bajra,1999,Kharif     ,Bihar,1629.0,990.0,1402.7,172885.77,439.83,0.631666667
Banana,1999,Whole Year ,Bihar,15386.0,207607.0,1402.7,1632916.18,4154.22,12.55909091
Coriander,1999,Whole Year ,Bihar,3086.0,1624.0,1402.7,327517.18,833.22,0.537241379
Dry chillies,1999,Whole Year ,Bihar,5504.0,5688.0,1402.7,584139.52,1486.08,1.091428571
Garlic,1999,Whole Year ,Bihar,2777.0,3983.0,1402.7,294723.01,749.79,1.380967742
Ginger,1999,Kharif     ,Bihar,796.0,1063.0,1402.7,84479.48,214.92,1.346428571
Gram,1999,Rabi       ,Bihar,78657.0,78738.0,1402.7,8347867.41,21237.39,0.947428571
Groundnut,1999,Kharif     ,Bihar,336.0,392.0,1402.7,35659.68,90.72,1.00625
Horse-gram,1999,Kharif     ,Bihar,16021.0,12028.0,1402.7,1700308.73,4325.67,0.73125
Jowar,1999,Kharif     ,Bihar,28442.0,38407.0,1402.7,3018549.46,7679.34,1.374054054
Jute,1999,Kharif     ,Bihar,149123.0,1098574.0,1402.7,15826423.99,40263.21,7.803888889
Khesari,1999,Rabi       ,Bihar,160964.0,160007.0,1402.7,17083109.32,43460.28,0.840285714
Linseed,1999,Rabi       ,Bihar,43996.0,24687.0,1402.7,4669295.48,11878.92,0.565135135
Maize,1999,Kharif     ,Bihar,385865.0,595085.0,1402.7,40951852.45,104183.55,1.615272727
Maize,1999,Rabi       ,Bihar,199600.0,600608.0,1402.7,21183548.0,53892.0,2.928333333
Maize,1999,Summer     ,Bihar,152658.0,365675.0,1402.7,16201593.54,41217.66,2.511666667
Masoor,1999,Rabi       ,Bihar,170647.0,170117.0,1402.7,18110766.11,46074.69,0.825945946
Mesta,1999,Kharif     ,Bihar,26199.0,177851.0,1402.7,2780499.87,7073.73,6.502083333
Moong(Green Gram),1999,Kharif     ,Bihar,8821.0,4654.0,1402.7,936172.73,2381.67,0.552068966
Moong(Green Gram),1999,Rabi       ,Bihar,172631.0,95154.0,1402.7,18321328.03,46610.37,0.567096774
Onion,1999,Whole Year ,Bihar,17783.0,196037.0,1402.7,1887309.79,4801.41,11.98918919
Other  Rabi pulses,1999,Rabi       ,Bihar,4033.0,3352.0,1402.7,428022.29,1088.91,0.823636364
Peas & beans (Pulses),1999,Rabi       ,Bihar,25402.0,18164.0,1402.7,2695914.26,6858.54,0.727837838
Potato,1999,Whole Year ,Bihar,144461.0,1381179.0,1402.7,15331645.93,39004.47,9.737297297
Ragi,1999,Kharif     ,Bihar,65724.0,64673.0,1402.7,6975288.12,17745.48,0.9724
Rapeseed &Mustard,1999,Rabi       ,Bihar,88908.0,70456.0,1402.7,9435806.04,24005.16,0.792162162
Rice,1999,Kharif     ,Bihar,744230.0,862282.0,1402.7,78985129.9,200942.1,1.061666667
Rice,1999,Summer     ,Bihar,124874.0,246807.0,1402.7,13252877.62,33715.98,1.700666667
Safflower,1999,Rabi       ,Bihar,610.0,346.0,1402.7,64739.3,164.7,0.553333333
Sesamum,1999,Kharif     ,Bihar,3599.0,1881.0,1402.7,381961.87,971.73,0.553103448
Sugarcane,1999,Whole Year ,Bihar,97198.0,4088505.0,1402.7,10315623.74,26243.46,36.62083333
Sunflower,1999,Kharif     ,Bihar,18274.0,16680.0,1402.7,1939419.62,4933.98,1.010666667
Sweet potato,1999,Whole Year ,Bihar,5804.0,79132.0,1402.7,615978.52,1567.08,13.63172414
Tobacco,1999,Whole Year ,Bihar,17389.0,17613.0,1402.7,1845494.57,4695.03,1.006666667
Turmeric,1999,Whole Year ,Bihar,3134.0,3302.0,1402.7,332611.42,846.18,1.154210526
Urad,1999,Kharif     ,Bihar,30571.0,23155.0,1402.7,3244500.23,8254.17,0.7275
Wheat,1999,Rabi       ,Bihar,2080847.0,4583515.0,1402.7,220840292.1,561828.69,2.113513514
Arhar/Tur,1999,Kharif     ,Gujarat,358000.0,290800.0,458.9,37994540.0,96660.0,0.820555556
Bajra,1999,Kharif     ,Gujarat,745100.0,477300.0,458.9,79077463.0,201177.0,0.7925
Bajra,1999,Summer     ,Gujarat,181100.0,373300.0,458.9,19220143.0,48897.0,1.933333333
Banana,1999,Whole Year ,Gujarat,16700.0,1043400.0,458.9,1772371.0,4509.0,61.247
Castor seed,1999,Kharif     ,Gujarat,346300.0,622400.0,458.9,36752819.0,93501.0,1.696470588
Cotton(lint),1999,Kharif     ,Gujarat,1539400.0,2085500.0,458.9,163376522.0,415638.0,1.608823529
Dry chillies,1999,Whole Year ,Gujarat,14600.0,12800.0,458.9,1549498.0,3942.0,0.892105263
Garlic,1999,Whole Year ,Gujarat,8800.0,44700.0,458.9,933944.0,2376.0,4.888
Gram,1999,Rabi       ,Gujarat,81900.0,41900.0,458.9,8692047.0,22113.0,0.498888889
Groundnut,1999,Kharif     ,Gujarat,1768700.0,617300.0,458.9,187712131.0,477549.0,0.505789474
Groundnut,1999,Summer     ,Gujarat,67200.0,100100.0,458.9,7131936.0,18144.0,1.476111111
Jowar,1999,Kharif     ,Gujarat,149600.0,201900.0,458.9,15877048.0,40392.0,1.183333333
Jowar,1999,Rabi       ,Gujarat,66400.0,58100.0,458.9,7047032.0,17928.0,0.776
Maize,1999,Kharif     ,Gujarat,391000.0,504000.0,458.9,41496830.0,105570.0,1.324117647
Moong(Green Gram),1999,Kharif     ,Gujarat,107500.0,26100.0,458.9,11408975.0,29025.0,0.213333333
Moth,1999,Kharif     ,Gujarat,25900.0,1600.0,458.9,2748767.0,6993.0,0.081538462
Onion,1999,Whole Year ,Gujarat,19900.0,450700.0,458.9,2111987.0,5373.0,24.14705882
Other  Rabi pulses,1999,Rabi       ,Gujarat,5500.0,2600.0,458.9,583715.0,1485.0,0.34625
Other Cereals,1999,Kharif     ,Gujarat,11400.0,3300.0,458.9,1209882.0,3078.0,0.282857143
Other Kharif pulses,1999,Kharif     ,Gujarat,12300.0,4200.0,458.9,1305399.0,3321.0,0.411333333
Potato,1999,Whole Year ,Gujarat,31300.0,687900.0,458.9,3321869.0,8451.0,20.62111111
Ragi,1999,Kharif     ,Gujarat,19400.0,21600.0,458.9,2058922.0,5238.0,1.076666667
Rapeseed &Mustard,1999,Rabi       ,Gujarat,320000.0,301000.0,458.9,33961600.0,86400.0,0.94125
Rice,1999,Kharif     ,Gujarat,664400.0,984900.0,458.9,70512772.0,179388.0,1.510714286
Sesamum,1999,Kharif     ,Gujarat,300300.0,87500.0,458.9,31870839.0,81081.0,0.406470588
Small millets,1999,Kharif     ,Gujarat,11400.0,3300.0,458.9,1209882.0,3078.0,0.282857143
Small millets,1999,Rabi       ,Gujarat,5300.0,1800.0,458.9,562489.0,1431.0,0.363333333
Sugarcane,1999,Whole Year ,Gujarat,201400.0,14065000.0,458.9,21374582.0,54378.0,73.26
Tobacco,1999,Whole Year ,Gujarat,110600.0,199700.0,458.9,11737978.0,29862.0,1.868571429
Urad,1999,Kharif     ,Gujarat,109300.0,38400.0,458.9,11600009.0,29511.0,0.32625
Wheat,1999,Rabi       ,Gujarat,482100.0,1020000.0,458.9,51165273.0,130167.0,2.239473684
Arhar/Tur,1999,Kharif     ,Haryana,11630.0,9800.0,344.0,1234291.9,3140.1,0.735789474
Bajra,1999,Kharif     ,Haryana,586877.0,582000.0,344.0,62285256.01,158456.79,0.942631579
Barley,1999,Rabi       ,Haryana,34744.0,102000.0,344.0,3687380.72,9380.88,1.938947368
Cotton(lint),1999,Kharif     ,Haryana,543718.0,1304000.0,344.0,57704791.34,146803.86,1.136315789
Dry chillies,1999,Whole Year ,Haryana,2619.0,2600.0,344.0,277954.47,707.13,0.688888889
Gram,1999,Rabi       ,Haryana,100405.0,58000.0,344.0,10655982.65,27109.35,0.399473684
Groundnut,1999,Kharif     ,Haryana,751.0,500.0,344.0,79703.63,202.77,0.332727273
Jowar,1999,Kharif     ,Haryana,111819.0,22000.0,344.0,11867350.47,30191.13,0.177142857
Maize,1999,Kharif     ,Haryana,20078.0,48000.0,344.0,2130878.14,5421.06,0.812631579
Masoor,1999,Rabi       ,Haryana,8650.0,6200.0,344.0,918024.5,2335.5,0.5925
Moong(Green Gram),1999,Kharif     ,Haryana,9927.0,2000.0,344.0,1053552.51,2680.29,0.056666667
Moth,1999,Kharif     ,Haryana,99.0,0.0,344.0,10506.87,26.73,0.0
Onion,1999,Whole Year ,Haryana,2669.0,36800.0,344.0,283260.97,720.63,12.858
Peas & beans (Pulses),1999,Rabi       ,Haryana,1358.0,1500.0,344.0,144124.54,366.66,0.564666667
Potato,1999,Whole Year ,Haryana,12659.0,199800.0,344.0,1343499.67,3417.93,21.46470588
Rapeseed &Mustard,1999,Rabi       ,Haryana,449818.0,595000.0,344.0,47739184.34,121450.86,1.112105263
Rice,1999,Kharif     ,Haryana,1083052.0,2563000.0,344.0,114944308.8,292424.04,2.235
Sesamum,1999,Kharif     ,Haryana,4937.0,0.0,344.0,523963.81,1332.99,0.0
Sugarcane,1999,Whole Year ,Haryana,136696.0,7640000.0,344.0,14507546.48,36907.92,44.50210526
Sunflower,1999,Rabi       ,Haryana,6857.0,7600.0,344.0,727733.41,1851.39,0.7625
Urad,1999,Kharif     ,Haryana,1221.0,502.0,344.0,129584.73,329.67,1.24
Wheat,1999,Rabi       ,Haryana,2316531.0,9650000.0,344.0,245853435.0,625463.37,4.054210526
Arhar/Tur,1999,Kharif     ,Himachal Pradesh,155.0,33.0,1144.9,16450.15,41.85,0.136666667
Barley,1999,Rabi       ,Himachal Pradesh,25901.0,32496.0,1144.9,2748873.13,6993.27,1.228333333
Dry chillies,1999,Whole Year ,Himachal Pradesh,859.0,276.0,1144.9,91165.67,231.93,0.311111111
Gram,1999,Rabi       ,Himachal Pradesh,1691.0,1594.0,1144.9,179465.83,456.57,0.825555556
Groundnut,1999,Kharif     ,Himachal Pradesh,179.0,150.0,1144.9,18997.27,48.33,0.558333333
Horse-gram,1999,Kharif     ,Himachal Pradesh,3307.0,1634.0,1144.9,350971.91,892.89,0.475555556
Linseed,1999,Rabi       ,Himachal Pradesh,2937.0,890.0,1144.9,311703.81,792.99,0.23
Maize,1999,Kharif     ,Himachal Pradesh,299906.0,681424.0,1144.9,31829023.78,80974.62,2.324166667
Masoor,1999,Kharif     ,Himachal Pradesh,1061.0,440.0,1144.9,112603.93,286.47,0.41
Moong(Green Gram),1999,Kharif     ,Himachal Pradesh,342.0,139.0,1144.9,36296.46,92.34,0.255
Peas & beans (Pulses),1999,Kharif     ,Himachal Pradesh,5046.0,11895.0,1144.9,535531.98,1362.42,1.59
Potato,1999,Whole Year ,Himachal Pradesh,627.0,5395.0,1144.9,66543.51,169.29,5.58
Rapeseed &Mustard,1999,Rabi       ,Himachal Pradesh,11079.0,5739.0,1144.9,1175814.27,2991.33,0.659090909
Rice,1999,Kharif     ,Himachal Pradesh,80222.0,120365.0,1144.9,8513960.86,21659.94,1.55
Sesamum,1999,Kharif     ,Himachal Pradesh,4056.0,2080.0,1144.9,430463.28,1095.12,0.415
Small millets,1999,Kharif     ,Himachal Pradesh,15200.0,9818.0,1144.9,1613176.0,4104.0,0.457777778
Soyabean,1999,Kharif     ,Himachal Pradesh,553.0,716.0,1144.9,58689.89,149.31,1.095
Sugarcane,1999,Whole Year ,Himachal Pradesh,3005.0,15470.0,1144.9,318920.65,811.35,5.206666667
Urad,1999,Kharif     ,Himachal Pradesh,14612.0,5418.0,1144.9,1550771.56,3945.24,0.495454545
