crop,crop_year,season,state,area,production,annual_rainfall,fertilizer,pesticide,yield
Rice,2018,Rabi       ,Andhra Pradesh,644417.0,2991289.0,1220.5,104524437.4,225545.95,3.699230769
Safflower,2018,Kharif     ,Andhra Pradesh,40.0,6.0,1220.5,6488.0,14.0,0.15
Safflower,2018,Rabi       ,Andhra Pradesh,380.0,60.0,1220.5,61636.0,133.0,0.1525
Sesamum,2018,Kharif     ,Andhra Pradesh,16598.0,4489.0,1220.5,2692195.6,5809.3,0.234166667
Sesamum,2018,Rabi       ,Andhra Pradesh,31114.0,8326.0,1220.5,5046690.8,10889.9,0.3
Small millets,2018,Kharif     ,Andhra Pradesh,10053.0,4483.0,1220.5,1630596.6,3518.55,0.56
Small millets,2018,Rabi       ,Andhra Pradesh,2684.0,1291.0,1220.5,435344.8,939.4,0.557142857
Soyabean,2018,Kharif     ,Andhra Pradesh,1411.0,2718.0,1220.5,228864.2,493.85,1.7425
Soyabean,2018,Rabi       ,Andhra Pradesh,5.0,10.0,1220.5,811.0,1.75,2.0
Sugarcane,2018,Kharif     ,Andhra Pradesh,101525.0,8056925.0,1220.5,16467355.0,35533.75,84.04769231
Sunflower,2018,Kharif     ,Andhra Pradesh,3248.0,1810.0,1220.5,526825.6,1136.8,0.994285714
Sunflower,2018,Rabi       ,Andhra Pradesh,10081.0,7363.0,1220.5,1635138.2,3528.35,0.459230769
Sweet potato,2018,Kharif     ,Andhra Pradesh,91.0,1476.0,1220.5,14760.2,31.85,17.15
Sweet potato,2018,Rabi       ,Andhra Pradesh,418.0,8479.0,1220.5,67799.6,146.3,18.64777778
Tapioca,2018,Kharif     ,Andhra Pradesh,7350.0,86912.0,1220.5,1192170.0,2572.5,12.895
Tapioca,2018,Rabi       ,Andhra Pradesh,83.0,743.0,1220.5,13462.6,29.05,11.4425
Tobacco,2018,Kharif     ,Andhra Pradesh,24635.0,327589.0,1220.5,3995797.0,8622.25,57.1205
Tobacco,2018,Rabi       ,Andhra Pradesh,83743.0,128477.0,1220.5,13583114.6,29310.05,2.023636364
Urad,2018,Kharif     ,Andhra Pradesh,22364.0,18119.0,1220.5,3627440.8,7827.4,0.754615385
Urad,2018,Rabi       ,Andhra Pradesh,295651.0,292412.0,1220.5,47954592.2,103477.85,0.782307692
Wheat,2018,Rabi       ,Andhra Pradesh,102.0,19.0,1220.5,16544.4,35.7,0.095
other oilseeds,2018,Kharif     ,Andhra Pradesh,94090.0,1965083.0,1220.5,15261398.0,32931.5,16.59090909
Arecanut,2018,Kharif     ,Puducherry,52.0,78.0,1693.9,8434.4,18.2,1.5
Bajra,2018,Kharif     ,Puducherry,7.0,17.0,1693.9,1135.4,2.45,2.43
Bajra,2018,Rabi       ,Puducherry,1.0,3.0,1693.9,162.2,0.35,3.0
Bajra,2018,Summer     ,Puducherry,3.0,8.0,1693.9,486.6,1.05,2.67
Banana,2018,Kharif     ,Puducherry,262.0,9124.0,1693.9,42496.4,91.7,24.5
Black pepper,2018,Kharif     ,Puducherry,11.0,15.0,1693.9,1784.2,3.85,1.36
Cashewnut,2018,Kharif     ,Puducherry,145.0,61.0,1693.9,23519.0,50.75,0.416666667
Coconut ,2018,Whole Year ,Puducherry,1877.0,17923000.0,1693.9,304449.4,656.95,8363.155
Cotton(lint),2018,Kharif     ,Puducherry,283.0,294.0,1693.9,45902.6,99.05,1.515
Dry chillies,2018,Kharif     ,Puducherry,1.0,14.0,1693.9,162.2,0.35,14.0
Dry chillies,2018,Rabi       ,Puducherry,2.0,21.0,1693.9,324.4,0.7,10.5
Dry chillies,2018,Summer     ,Puducherry,3.0,41.0,1693.9,486.6,1.05,13.67
Groundnut,2018,Kharif     ,Puducherry,3.0,9.0,1693.9,486.6,1.05,3.0
Groundnut,2018,Rabi       ,Puducherry,271.0,867.0,1693.9,43956.2,94.85,3.2
Groundnut,2018,Summer     ,Puducherry,13.0,42.0,1693.9,2108.6,4.55,3.23
Jowar,2018,Kharif     ,Puducherry,4.0,10.0,1693.9,648.8,1.4,2.5
Jowar,2018,Summer     ,Puducherry,1.0,3.0,1693.9,162.2,0.35,3.0
Moong(Green Gram),2018,Rabi       ,Puducherry,5.0,4.0,1693.9,811.0,1.75,0.835
Moong(Green Gram),2018,Summer     ,Puducherry,660.0,274.0,1693.9,107052.0,231.0,0.66
Onion,2018,Kharif     ,Puducherry,1.0,3.0,1693.9,162.2,0.35,3.0
Onion,2018,Summer     ,Puducherry,1.0,6.0,1693.9,162.2,0.35,6.0
Other  Rabi pulses,2018,Rabi       ,Puducherry,62.0,62.0,1693.9,10056.4,21.7,1.0
Other Kharif pulses,2018,Kharif     ,Puducherry,1.0,1.0,1693.9,162.2,0.35,1.0
Other Summer Pulses,2018,Summer     ,Puducherry,10.0,10.0,1693.9,1622.0,3.5,1.0
Ragi,2018,Kharif     ,Puducherry,26.0,60.0,1693.9,4217.2,9.1,2.31
Ragi,2018,Rabi       ,Puducherry,1.0,3.0,1693.9,162.2,0.35,3.0
Ragi,2018,Summer     ,Puducherry,14.0,35.0,1693.9,2270.8,4.9,2.5
Rice,2018,Kharif     ,Puducherry,4298.0,16082.0,1693.9,697135.6,1504.3,3.373333333
Rice,2018,Rabi       ,Puducherry,9048.0,30635.0,1693.9,1467585.6,3166.8,3.976666667
Rice,2018,Summer     ,Puducherry,4515.0,16626.0,1693.9,732333.0,1580.25,2.885
Sesamum,2018,Kharif     ,Puducherry,2.0,2.0,1693.9,324.4,0.7,1.0
Sesamum,2018,Rabi       ,Puducherry,5.0,4.0,1693.9,811.0,1.75,0.8
Sesamum,2018,Summer     ,Puducherry,120.0,103.0,1693.9,19464.0,42.0,0.52
Small millets,2018,Kharif     ,Puducherry,9.0,11.0,1693.9,1459.8,3.15,1.22
Sugarcane,2018,Kharif     ,Puducherry,1444.0,187720.0,1693.9,234216.8,505.4,130.0
Sweet potato,2018,Kharif     ,Puducherry,3.0,24.0,1693.9,486.6,1.05,8.0
Tapioca,2018,Kharif     ,Puducherry,182.0,4537.0,1693.9,29520.4,63.7,32.25
Tapioca,2018,Rabi       ,Puducherry,6.0,147.0,1693.9,973.2,2.1,24.5
Turmeric,2018,Kharif     ,Puducherry,6.0,15.0,1693.9,973.2,2.1,2.5
Urad,2018,Kharif     ,Puducherry,6.0,5.0,1693.9,973.2,2.1,0.83
Urad,2018,Rabi       ,Puducherry,155.0,155.0,1693.9,25141.0,54.25,1.0
Urad,2018,Summer     ,Puducherry,338.0,152.0,1693.9,54823.6,118.3,0.753333333
Arecanut,2018,Rabi       ,Assam,67210.0,47324.0,2372.9,10901462.0,23523.5,0.727407407
Arhar/Tur,2018,Kharif     ,Assam,5550.0,4628.0,2372.9,900210.0,1942.5,0.847407407
Banana,2018,Whole Year ,Assam,51113.0,917792.0,2372.9,8290528.6,17889.55,17.68037037
Black pepper,2018,Whole Year ,Assam,3388.0,7476.0,2372.9,549533.6,1185.8,2.131111111
Castor seed,2018,Kharif     ,Assam,724.0,336.0,2372.9,117432.8,253.4,0.62
Coconut ,2018,Whole Year ,Assam,20752.0,160226000.0,2372.9,3365974.4,7263.2,8664.686667
Cotton(lint),2018,Kharif     ,Assam,843.0,431.0,2372.9,136734.6,295.05,0.626190476
Dry chillies,2018,Whole Year ,Assam,19847.0,18984.0,2372.9,3219183.4,6946.45,0.877037037
Ginger,2018,Whole Year ,Assam,17865.0,166272.0,2372.9,2897703.0,6252.75,9.172222222
Gram,2018,Rabi       ,Assam,2244.0,1575.0,2372.9,363976.8,785.4,0.644
Jute,2018,Kharif     ,Assam,65789.0,761571.0,2372.9,10670975.8,23026.15,11.11888889
Linseed,2018,Rabi       ,Assam,4763.0,2898.0,2372.9,772558.6,1667.05,0.597826087
Maize,2018,Kharif     ,Assam,32264.0,105003.0,2372.9,5233220.8,11292.4,2.868518519
Masoor,2018,Rabi       ,Assam,26731.0,19573.0,2372.9,4335768.2,9355.85,0.721153846
Mesta,2018,Kharif     ,Assam,3287.0,19722.0,2372.9,533151.4,1150.45,5.711153846
Moong(Green Gram),2018,Rabi       ,Assam,11113.0,7703.0,2372.9,1802528.6,3889.55,0.66
Niger seed,2018,Kharif     ,Assam,5674.0,3129.0,2372.9,920322.8,1985.9,0.538636364
Onion,2018,Whole Year ,Assam,8211.0,84835.0,2372.9,1331824.2,2873.85,7.455185185
Other  Rabi pulses,2018,Rabi       ,Assam,14865.0,12264.0,2372.9,2411103.0,5202.75,0.664074074
Peas & beans (Pulses),2018,Rabi       ,Assam,29860.0,27965.0,2372.9,4843292.0,10451.0,0.92
Potato,2018,Whole Year ,Assam,103205.0,773481.0,2372.9,16739851.0,36121.75,7.511851852
Rapeseed &Mustard,2018,Rabi       ,Assam,285736.0,183665.0,2372.9,46346379.2,100007.6,0.64
Rice,2018,Autumn     ,Assam,144766.0,209122.0,2372.9,23481045.2,50668.1,1.492592593
Rice,2018,Summer     ,Assam,400873.0,1145512.0,2372.9,65021600.6,140305.55,2.645
Rice,2018,Winter     ,Assam,1879539.0,4082738.0,2372.9,304861225.8,657838.65,2.15
Sesamum,2018,Kharif     ,Assam,11983.0,8355.0,2372.9,1943642.6,4194.05,0.652592593
Small millets,2018,Kharif     ,Assam,5210.0,3058.0,2372.9,845062.0,1823.5,0.56625
Sugarcane,2018,Whole Year ,Assam,31199.0,1093930.0,2372.9,5060477.8,10919.65,33.76481481
Sweet potato,2018,Whole Year ,Assam,5020.0,26342.0,2372.9,814244.0,1757.0,5.694814815
Tapioca,2018,Whole Year ,Assam,3364.0,31751.0,2372.9,545640.8,1177.4,8.9004
Tobacco,2018,Whole Year ,Assam,141.0,71.0,2372.9,22870.2,49.35,0.549
Turmeric,2018,Whole Year ,Assam,15896.0,19395.0,2372.9,2578331.2,5563.6,1.225925926
Urad,2018,Rabi       ,Assam,59866.0,39815.0,2372.9,9710265.2,20953.1,0.668518519
Wheat,2018,Rabi       ,Assam,16945.0,23693.0,2372.9,2748479.0,5930.75,1.371666667
Arecanut,2018,Rabi       ,Meghalaya,18220.0,23999.0,5649.1,2955284.0,6377.0,1.294545455
Arhar/Tur,2018,Kharif     ,Meghalaya,1183.0,1532.0,5649.1,191882.6,414.05,1.118
Banana,2018,Kharif     ,Meghalaya,7273.0,94721.0,5649.1,1179680.6,2545.55,10.72727273
Black pepper,2018,Rabi       ,Meghalaya,1036.0,781.0,5649.1,168039.2,362.6,0.760909091
Cashewnut,2018,Rabi       ,Meghalaya,10466.0,14830.0,5649.1,1697585.2,3663.1,1.398
Castor seed,2018,Rabi       ,Meghalaya,72.0,65.0,5649.1,11678.4,25.2,1.004
Coriander,2018,Whole Year ,Meghalaya,486.0,1904.0,5649.1,78829.2,170.1,3.74
Cotton(lint),2018,Kharif     ,Meghalaya,7260.0,8840.0,5649.1,1177572.0,2541.0,1.174
Cowpea(Lobia),2018,Rabi       ,Meghalaya,1676.0,2537.0,5649.1,271847.2,586.6,1.631818182
Dry chillies,2018,Whole Year ,Meghalaya,2327.0,2356.0,5649.1,377439.4,814.45,1.224545455
Ginger,2018,Kharif     ,Meghalaya,9953.0,66273.0,5649.1,1614376.6,3483.55,9.666363636
Gram,2018,Rabi       ,Meghalaya,1865.0,1992.0,5649.1,302503.0,652.75,1.08
Jute,2018,Kharif     ,Meghalaya,6678.0,68539.0,5649.1,1083171.6,2337.3,9.938
Linseed,2018,Rabi       ,Meghalaya,94.0,56.0,5649.1,15246.8,32.9,0.605
Maize,2018,Kharif     ,Meghalaya,18163.0,41667.0,5649.1,2946038.6,6357.05,2.246363636
Masoor,2018,Rabi       ,Meghalaya,1258.0,1393.0,5649.1,204047.6,440.3,1.321428571
Mesta,2018,Kharif     ,Meghalaya,4475.0,26401.0,5649.1,725845.0,1566.25,6.302
Onion,2018,Rabi       ,Meghalaya,557.0,4997.0,5649.1,90345.4,194.95,8.429
Peas & beans (Pulses),2018,Rabi       ,Meghalaya,2335.0,4525.0,5649.1,378737.0,817.25,1.800909091
Potato,2018,Summer     ,Meghalaya,12569.0,143031.0,5649.1,2038691.8,4399.15,8.255454545
Potato,2018,Winter     ,Meghalaya,6360.0,44175.0,5649.1,1031592.0,2226.0,6.526363636
Rapeseed &Mustard,2018,Rabi       ,Meghalaya,9879.0,9242.0,5649.1,1602373.8,3457.65,0.890909091
Rice,2018,Autumn     ,Meghalaya,33494.0,78214.0,5649.1,5432726.8,11722.9,2.545454545
Rice,2018,Rabi       ,Meghalaya,13624.0,63050.0,5649.1,2209812.8,4768.4,2.569090909
Rice,2018,Winter     ,Meghalaya,63814.0,161706.0,5649.1,10350630.8,22334.9,2.352727273
Sesamum,2018,Rabi       ,Meghalaya,2379.0,2219.0,5649.1,385873.8,832.65,1.039090909
Small millets,2018,Rabi       ,Meghalaya,2902.0,2743.0,5649.1,470704.4,1015.7,1.108
Soyabean,2018,Kharif     ,Meghalaya,1868.0,3550.0,5649.1,302989.6,653.8,2.144545455
Sugarcane,2018,Whole Year ,Meghalaya,125.0,374.0,5649.1,20275.0,43.75,2.67125
Sweet potato,2018,Kharif     ,Meghalaya,4723.0,15796.0,5649.1,766070.6,1653.05,3.697272727
Tapioca,2018,Kharif     ,Meghalaya,5416.0,35594.0,5649.1,878475.2,1895.6,7.553636364
Tobacco,2018,Rabi       ,Meghalaya,802.0,796.0,5649.1,130084.4,280.7,1.055
Turmeric,2018,Whole Year ,Meghalaya,2658.0,16557.0,5649.1,431127.6,930.3,5.918181818
Wheat,2018,Rabi       ,Meghalaya,462.0,892.0,5649.1,74936.4,161.7,1.638
Arecanut,2018,Whole Year ,Goa,1836.0,3296.0,4406.0,297799.2,642.6,1.895
Banana,2018,Whole Year ,Goa,2411.0,26979.0,4406.0,391064.2,843.85,11.18
Black pepper,2018,Whole Year ,Goa,849.0,346.0,4406.0,137707.8,297.15,0.405
Cashewnut,2018,Whole Year ,Goa,56417.0,27588.0,4406.0,9150837.4,19745.95,0.46
Coconut ,2018,Whole Year ,Goa,26381.0,132750000.0,4406.0,4278998.2,9233.35,5013.69
Groundnut,2018,Kharif     ,Goa,210.0,498.0,4406.0,34062.0,73.5,2.37
Groundnut,2018,Rabi       ,Goa,214.0,497.0,4406.0,34710.8,74.9,2.32
Other  Rabi pulses,2018,Rabi       ,Goa,6033.0,6179.0,4406.0,978552.6,2111.55,1.17
Other Kharif pulses,2018,Kharif     ,Goa,170.0,139.0,4406.0,27574.0,59.5,0.69
Rice,2018,Kharif     ,Goa,25841.0,70272.0,4406.0,4191410.2,9044.35,2.72
Rice,2018,Rabi       ,Goa,10543.0,28582.0,4406.0,1710074.6,3690.05,2.72
Sugarcane,2018,Whole Year ,Goa,888.0,35296.0,4406.0,144033.6,310.8,34.38
Sweet potato,2018,Whole Year ,Goa,55.0,116.0,4406.0,8921.0,19.25,2.285
other oilseeds,2018,Whole Year ,Goa,841.0,1692.0,4406.0,136410.2,294.35,2.055
Arecanut,2018,Whole Year ,Karnataka,476378.0,4253453.0,1419.1,77268511.6,166732.3,9.04
Arhar/Tur,2018,Kharif     ,Karnataka,1560680.0,945939.0,1419.1,253142296.0,546238.0,0.5525
Bajra,2018,Kharif     ,Karnataka,193010.0,175359.0,1419.1,31306222.0,67553.5,0.9675
Bajra,2018,Summer     ,Karnataka,1418.0,1543.0,1419.1,229999.6,496.3,1.112
Black pepper,2018,Whole Year ,Karnataka,148379.0,94144.0,1419.1,24067073.8,51932.65,0.5975
Cardamom,2018,Whole Year ,Karnataka,1800.0,207.0,1419.1,291960.0,630.0,0.119411765
Cashewnut,2018,Whole Year ,Karnataka,47293.0,56971.0,1419.1,7670924.6,16552.55,1.198214286
Castor seed,2018,Kharif     ,Karnataka,2650.0,1520.0,1419.1,429830.0,927.5,0.615
Coconut ,2018,Whole Year ,Karnataka,610234.0,4321762000.0,1419.1,98979954.8,213581.9,7502.488
Coriander,2018,Whole Year ,Karnataka,2918.0,2607.0,1419.1,473299.6,1021.3,0.897333333
Cotton(lint),2018,Kharif     ,Karnataka,713879.0,1398294.0,1419.1,115791173.8,249857.65,1.862692308
Cotton(lint),2018,Rabi       ,Karnataka,4507.0,2176.0,1419.1,731035.4,1577.45,0.845714286
Cowpea(Lobia),2018,Kharif     ,Karnataka,46257.0,17487.0,1419.1,7502885.4,16189.95,0.356
Cowpea(Lobia),2018,Rabi       ,Karnataka,11756.0,3304.0,1419.1,1906823.2,4114.6,0.267368421
Cowpea(Lobia),2018,Summer     ,Karnataka,3996.0,520.0,1419.1,648151.2,1398.6,0.126666667
Dry chillies,2018,Kharif     ,Karnataka,157587.0,195572.0,1419.1,25560611.4,55155.45,1.162941176
Garlic,2018,Whole Year ,Karnataka,4006.0,26551.0,1419.1,649773.2,1402.1,6.4125
Ginger,2018,Whole Year ,Karnataka,15858.0,244065.0,1419.1,2572167.6,5550.3,15.20103448
Gram,2018,Rabi       ,Karnataka,1188512.0,575023.0,1419.1,192776646.4,415979.2,0.493703704
Groundnut,2018,Kharif     ,Karnataka,397745.0,271955.0,1419.1,64514239.0,139210.75,0.799285714
Groundnut,2018,Rabi       ,Karnataka,2766.0,5770.0,1419.1,448645.2,968.1,2.115
Groundnut,2018,Summer     ,Karnataka,140610.0,118972.0,1419.1,22806942.0,49213.5,0.910869565
Horse-gram,2018,Kharif     ,Karnataka,37589.0,15807.0,1419.1,6096935.8,13156.15,0.450740741
Horse-gram,2018,Rabi       ,Karnataka,146902.0,73961.0,1419.1,23827504.4,51415.7,0.487307692
Jowar,2018,Kharif     ,Karnataka,114479.0,157242.0,1419.1,18568493.8,40067.65,1.432692308
Jowar,2018,Rabi       ,Karnataka,877414.0,771339.0,1419.1,142316550.8,307094.9,0.769473684
Jowar,2018,Summer     ,Karnataka,1859.0,3003.0,1419.1,301529.8,650.65,1.67375
Linseed,2018,Rabi       ,Karnataka,1704.0,352.0,1419.1,276388.8,596.4,0.187857143
Maize,2018,Kharif     ,Karnataka,1296051.0,3407725.0,1419.1,210219472.2,453617.85,2.882413793
Maize,2018,Rabi       ,Karnataka,93618.0,317479.0,1419.1,15184839.6,32766.3,3.1972
Maize,2018,Summer     ,Karnataka,19621.0,67607.0,1419.1,3182526.2,6867.35,3.2775
Mesta,2018,Whole Year ,Karnataka,81.0,116.0,1419.1,13138.2,28.35,1.334545455
Moong(Green Gram),2018,Kharif     ,Karnataka,436845.0,141364.0,1419.1,70856259.0,152895.75,0.325925926
Moong(Green Gram),2018,Rabi       ,Karnataka,5898.0,1324.0,1419.1,956655.6,2064.3,0.23
Moong(Green Gram),2018,Summer     ,Karnataka,246.0,66.0,1419.1,39901.2,86.1,0.261666667
Niger seed,2018,Kharif     ,Karnataka,1068.0,211.0,1419.1,173229.6,373.8,0.139615385
Onion,2018,Kharif     ,Karnataka,193156.0,1462077.0,1419.1,31329903.2,67604.6,8.4024
Onion,2018,Rabi       ,Karnataka,16788.0,222577.0,1419.1,2723013.6,5875.8,12.06083333
Onion,2018,Summer     ,Karnataka,3665.0,38682.0,1419.1,594463.0,1282.75,10.361
Other  Rabi pulses,2018,Rabi       ,Karnataka,13989.0,10005.0,1419.1,2269015.8,4896.15,0.696842105
Other Kharif pulses,2018,Kharif     ,Karnataka,28375.0,17511.0,1419.1,4602425.0,9931.25,0.641666667
Potato,2018,Kharif     ,Karnataka,21372.0,169235.0,1419.1,3466538.4,7480.2,8.165862069
Potato,2018,Rabi       ,Karnataka,6482.0,98231.0,1419.1,1051380.4,2268.7,14.73
Potato,2018,Summer     ,Karnataka,410.0,6626.0,1419.1,66502.0,143.5,16.26142857
Ragi,2018,Kharif     ,Karnataka,514756.0,618474.0,1419.1,83493423.2,180164.6,1.215357143
Ragi,2018,Rabi       ,Karnataka,36318.0,50426.0,1419.1,5890779.6,12711.3,1.386470588
Ragi,2018,Summer     ,Karnataka,4276.0,7667.0,1419.1,693567.2,1496.6,1.835333333
Rapeseed &Mustard,2018,Kharif     ,Karnataka,3172.0,628.0,1419.1,514498.4,1110.2,0.13
Rice,2018,Kharif     ,Karnataka,1037158.0,2949318.0,1419.1,168227027.6,363005.3,2.637
Rice,2018,Rabi       ,Karnataka,11442.0,28334.0,1419.1,1855892.4,4004.7,2.480833333
Rice,2018,Summer     ,Karnataka,150993.0,484330.0,1419.1,24491064.6,52847.55,2.9272
Safflower,2018,Rabi       ,Karnataka,17020.0,9973.0,1419.1,2760644.0,5957.0,0.588695652
Sannhamp,2018,Whole Year ,Karnataka,358.0,85.0,1419.1,58067.6,125.3,0.17
Sesamum,2018,Kharif     ,Karnataka,24776.0,15640.0,1419.1,4018667.2,8671.6,0.768571429
Small millets,2018,Kharif     ,Karnataka,19229.0,16105.0,1419.1,3118943.8,6730.15,0.852142857
Soyabean,2018,Kharif     ,Karnataka,261855.0,257221.0,1419.1,42472881.0,91649.25,1.0025
Sugarcane,2018,Whole Year ,Karnataka,495932.0,42323211.0,1419.1,80440170.4,173576.2,83.26862069
Sunflower,2018,Kharif     ,Karnataka,95442.0,81315.0,1419.1,15480692.4,33404.7,0.787692308
Sunflower,2018,Rabi       ,Karnataka,46439.0,24150.0,1419.1,7532405.8,16253.65,0.695
Sunflower,2018,Summer     ,Karnataka,2734.0,2422.0,1419.1,443454.8,956.9,1.086363636
Sweet potato,2018,Whole Year ,Karnataka,5032.0,73050.0,1419.1,816190.4,1761.2,14.20703704
Tapioca,2018,Whole Year ,Karnataka,635.0,8439.0,1419.1,102997.0,222.25,13.2452381
Tobacco,2018,Whole Year ,Karnataka,63840.0,52442.0,1419.1,10354848.0,22344.0,0.853076923
Turmeric,2018,Whole Year ,Karnataka,26579.0,153767.0,1419.1,4311113.8,9302.65,5.617142857
Urad,2018,Kharif     ,Karnataka,85094.0,41029.0,1419.1,13802246.8,29782.9,0.429285714
Urad,2018,Rabi       ,Karnataka,2787.0,1484.0,1419.1,452051.4,975.45,0.47125
Urad,2018,Summer     ,Karnataka,1014.0,521.0,1419.1,164470.8,354.9,0.514285714
Wheat,2018,Rabi       ,Karnataka,157525.0,163113.0,1419.1,25550555.0,55133.75,0.960740741
Arecanut,2018,Whole Year ,Kerala,95739.29,99925.0,2989.7,15528912.84,33508.7515,0.795714286
Arhar/Tur,2018,Whole Year ,Kerala,266.0,438.0,2989.7,43145.2,93.1,1.65
Banana,2018,Whole Year ,Kerala,52898.61,429061.0,2989.7,8580154.542,18514.5135,7.930714286
Black pepper,2018,Whole Year ,Kerala,82761.41,36777.0,2989.7,13423900.7,28966.4935,0.328571429
Cardamom,2018,Whole Year ,Kerala,38882.0,11535.0,2989.7,6306660.4,13608.7,0.068571429
